id,titulo,corpo
24,"Governo Trump afronta o Judiciário e a soberania brasileira, diz Gleisi","247 –A ministra das Relações Institucionais, Gleisi Hoffmann, reagiu com indignação às sanções impostas pelo governo do presidente dos Estados Unidos, Donald Trump, contra ministros do Supremo Tribunal Federal (STF). A declaração foi divulgada por meio de suas redes sociais. “Essa retaliação agressiva e mesquinha a uma decisão do Tribunal expõe o nível degradante da conspiração de Jair Bolsonaro e seu filho Eduardo Bolsonaro contra o nosso país”, afirmou Gleisi em uma contundente manifestação.
A ministra criticou especialmente a decisão do secretário de Estado norte-americano, Marco Rubio, que anunciou a revogação dos vistos de entrada nos Estados Unidos de Alexandre de Moraes, seus familiares e de outros ministros da Suprema Corte brasileira.
A revogação do visto de entrada nos EUA dos ministros do STF Alexandre de Moraes, Luís Roberto Barroso, Dias Toffoli, Cristiano Zanin, Flavio Dino, Cármen Lúcia, Edson Fachin e Gilmar Mendes é uma afronta ao Poder Judiciário brasileiro e à soberania nacional. Essa retaliação…
Ataque ao STF e à soberania nacional
No comunicado, Marco Rubio justificou a medida alegando que o ministro Alexandre de Moraes estaria promovendo perseguição contra Jair Bolsonaro e praticando censura. “A política de caça às bruxas de Alexandre de Moraes contra Jair Bolsonaro criou um complexo de perseguição e censura que viola os direitos dos brasileiros e também atinge os americanos. Ordenei a revogação dos vistos de Moraes, seus aliados na corte, e seus familiares, de forma imediata”, afirmou Rubio.
Até o momento, o Supremo Tribunal Federal não se pronunciou oficialmente sobre a sanção aplicada pelo governo norte-americano.
Gleisi Hoffmann destacou que a decisão do governo Trump representa uma afronta direta ao sistema judiciário do Brasil. “A revogação do visto de entrada nos EUA dos ministros do STF Alexandre de Moraes, Luís Roberto Barroso, Dias Toffoli, Cristiano Zanin, Flávio Dino, Cármen Lúcia, Edson Fachin e Gilmar Mendes é uma afronta ao Poder Judiciário brasileiro e à soberania nacional”, escreveu a ministra em sua conta no X (antigo Twitter).
Ela ainda enfatizou que, ao contrário do efeito pretendido, a medida fortalece o STF: “A Suprema Corte do Brasil se engrandece nesse momento, cumprindo o devido processo legal, defendendo a Constituição e o Direito, sem jamais terem se dobrado a sanções e ameaças de quem quer que seja. O Brasil está com a Justiça, não com os traidores. O Brasil é do povo brasileiro!”.
A escalada da crise diplomática ocorre após a deflagração de mais uma operação da Polícia Federal contra Jair Bolsonaro. Na manhã desta sexta-feira (18), a PF realizou buscas e apreensões, determinou a instalação de tornozeleira eletrônica e o recolhimento domiciliar noturno do ex-presidente, entre 19h e 6h.
As medidas cautelares foram adotadas no âmbito de um inquérito que investiga a atuação de Eduardo Bolsonaro, deputado federal licenciado, na articulação de pressões internacionais contra o governo brasileiro e o STF. De acordo com as investigações, Eduardo teria atuado junto ao governo Trump para tentar impedir o avanço do processo penal que apura a tentativa de golpe de Estado no Brasil.
Eduardo Bolsonaro, que desde março reside nos Estados Unidos após pedir licença do mandato parlamentar, alegou estar sendo perseguido politicamente. A licença termina no próximo domingo (20), em meio a um agravamento das tensões entre os dois países.
A decisão do governo Trump de punir membros do Judiciário brasileiro já provoca forte repercussão internacional e é vista por analistas como uma grave ingerência em assuntos internos do Brasil. Parlamentares, juristas e integrantes do governo federal classificaram a medida como um atentado à soberania nacional.
A crise ocorre em um momento delicado para as relações bilaterais e escancara o alinhamento do bolsonarismo com setores radicais da política norte-americana. Gleisi Hoffmann concluiu sua manifestação enfatizando que o Brasil permanece firme na defesa do Estado democrático de direito: “Não se envergonham do vexame internacional que provocaram no desespero de escapar da Justiça e da punição pelos crimes que cometeram”.
A escalada dos conflitos promete se intensificar nos próximos dias, com desdobramentos que podem afetar a diplomacia brasileira e a estabilidade institucional no país."
25,"Lula rejeita ""dá ou desce"" de Trump, diz que ""gringo"" não manda no Brasil e condena o clã Bolsonaro: ""traidores""","247 -O presidente Luiz Inácio Lula da Silva (PT) reagiu com veemência às recentes declarações do presidente dos Estados Unidos, Donald Trump, e à atuação do clã Bolsonaro no cenário internacional. Em discurso nesta quinta-feira (17), durante a abertura do 60º Congresso da União Nacional dos Estudantes (UNE), em Goiânia (GO), Lula acusou Trump de tentar chantagear o Brasil e chamou Jair e Eduardo Bolsonaro de “traidores"" da pátria.
O presidente relatou que os Estados Unidos enviaram um ultimato ao Brasil exigindo o fim do processo judicial contra Jair Bolsonaro (PL), sob pena de impor taxações de até 50% sobre produtos brasileiros. “A carta não fala em negociação. A carta é o seguinte: ‘ou dá, ou desce’. Essa é a lógica da carta”, criticou Lula. “Mas um cara que nasceu em Caetés, que chegou em São Paulo com sete anos de idade, comeu pão pela primeira vez com sete anos, sobreviveu criado por uma mãe com oito filhos e chegou à Presidência da República, não é um gringo que vai dar ordem para o presidente da República. Não é"".
Lula também ironizou a tentativa do deputado federal licenciado Eduardo Bolsonaro (PL-SP) de obter apoio do presidente norte-americano para interferir no Judiciário brasileiro. ""'Liberta meu pai, liberta meu pai, liberta meu pai’. Eles, na verdade, têm que ser tratado por nós como os traidores do século XX e do século XXI da história desse país”, declarou o presidente. E completou: “ele que não venha mais falar da bandeira verde e amarela. Ele que tenha vergonha, que se esconda na sua covardia e deixe esse país viver em paz"".
O petista ainda acusou Trump de desconhecer a realidade comercial entre os dois países. “O Brasil tem um déficit comercial de US$ 410 bilhões em 15 anos. Portanto, os EUA são muito superavitários com relação ao Brasil"". E rebateu a tentativa do governo norte-americano de impedir que o Brasil tribute as big techs: “Queria dizer para vocês que a gente vai julgar e vai cobrar imposto das empresas digitais americanas. Não aceitamos que, em nome da liberdade de expressão, você fique utilizando para fazer agressão, mentira, para prejudicar, violência contra criança, ódio entre as crianças, violência contra as mulheres, contra os negros, os LGBTQIA+”.
Lula também comparou a postura de Trump com a tentativa de golpe nos EUA em 6 de janeiro de 2021 e os episódios de 8 de janeiro de 2023 no Brasil. “Se o Trump morasse no Brasil e tentasse fazer no Brasil o que ele fez no Capitólio, certamente ele também seria julgado e poderia ser preso”, disse.
Segundo Lula, seu governo está aberto ao diálogo, mas não aceitará imposições. “Estamos com muita tranquilidade. Meu vice-presidente e o ministro das Relações Exteriores estão negociando há mais de dois meses [...] Mas estou muito tranquilo. Sou jogador de truco. Quando o cara truca, a gente tem que escolher: eu corro ou eu grito ‘seis’ na orelha dele. Então eu estou jogando"".
Ao final de sua fala, o presidente reforçou a soberania do povo brasileiro: “sei quem é que manda nesse país, quem faz esse país ser o que é. O nome dessa pessoa só tem quatro letras: chama-se ‘povo’ brasileiro. É por ele que a gente vai lutar para que o Brasil seja respeitado, no Brasil e no mundo inteiro, como já é”."
26,"Melhora de Lula é perceptível, mas não garante ‘tranquilidade’, diz Felipe Nunes","247 –Apesar de uma melhora perceptível na popularidade do presidente Luiz Inácio Lula da Silva, o governo ainda enfrenta um ambiente de desconfiança da maioria dos brasileiros. É o que mostra a mais recente pesquisa realizada pela Quaest, divulgada nesta quarta-feira (17). O levantamento revela que, entre maio e julho, a diferença entre desaprovação e aprovação do governo Lula diminuiu em sete pontos percentuais. Para o cientista político Felipe Nunes, diretor da Quaest e responsável pelo estudo, o avanço é relevante, mas insuficiente para assegurar estabilidade política. “A melhora existe, mas não é sinônimo de tranquilidade”, alertou, ementrevista ao Valor.
O principal destaque da análise de Felipe Nunes é a constatação de que o governo conseguiu “falar para além do seu público” após a adoção de medidas consideradas impopulares, como o chamado tarifaço. Para o cientista político, a administração federal deu sinais de reverter a tendência de queda que vinha enfrentando. “Houve uma recuperação que não se limitou apenas à base tradicional do presidente”, observou Nunes, em entrevista aoValor Econômico.
Ainda assim, ele pondera que o resultado não é garantia de consolidação da aprovação. “É imprevisível se o avanço vai se manter”, declarou. Segundo Nunes, o governo conseguiu reduzir a rejeição, mas a desaprovação ainda é superior à aprovação, o que caracteriza uma situação de fragilidade.
Efeito do tarifaço e comunicação política
A pesquisa aponta que a melhora coincide com a reação do governo após o tarifaço, pacote de medidas que elevou tarifas de serviços públicos e gerou repercussão negativa no primeiro momento. O impacto inicial, segundo analistas da Quaest, foi absorvido, e o governo adotou uma estratégia de comunicação mais eficiente para explicar a necessidade dos reajustes e reforçar sua agenda social.
Nunes destacou que, mesmo em meio às turbulências, a administração petista conseguiu ampliar sua margem de apoio, sobretudo em segmentos da população que vinham demonstrando maior resistência. Ainda assim, ele alerta que o efeito positivo pode ser temporário. “O desafio é manter a curva ascendente e transformar essa recuperação em algo consistente”, avaliou.
Cenário ainda é desafiador
A despeito da melhora recente, o cenário geral ainda é desfavorável ao governo. A rejeição segue maior que a aprovação, indicando que há um longo caminho a ser percorrido para reconquistar a confiança da maioria da população. Além disso, o ambiente político e econômico segue instável, com desafios como o controle da inflação, a retomada do crescimento econômico e a redução das desigualdades sociais.
Para Felipe Nunes, o governo Lula vive um momento de virada, mas a consolidação desse movimento dependerá de resultados mais efetivos nos próximos meses. “O governo deu sinais de melhora, mas ainda não há segurança sobre a continuidade dessa tendência. O momento é positivo, mas a estabilidade política só será alcançada se a aprovação ultrapassar a reprovação de maneira consistente”, concluiu.
Principais pontos da pesquisa Quaest
"
27,"Soberania será o mote principal de Lula, que reforçará agendas no Brasil","247 –O presidente Luiz Inácio Lula da Silva decidiu adotar uma nova estratégia política para o segundo semestre de 2025, com foco absoluto na defesa da soberania nacional e no fortalecimento de sua presença em território brasileiro. A decisão ocorre após o agravamento da disputa comercial com os Estados Unidos, motivada pela sobretaxa de 50% imposta pelo presidente Donald Trump sobre produtos brasileiros, segundo apontareportagemdo jornalO Globo.
No Palácio do Planalto, a ordem é clara: Lula deverá reduzir ao mínimo indispensável suas agendas internacionais e intensificar compromissos em diversas regiões do país. A meta é reforçar a imagem de um presidente comprometido com o bem-estar dos brasileiros e capaz de responder com firmeza às investidas estrangeiras, ao mesmo tempo em que investe em áreas sociais e na infraestrutura nacional.
A nova agenda já começa a ser implementada. Entre quinta e sexta-feira desta semana, o presidente percorrerá três estados. Em Goiânia, participará do Congresso Nacional da União Nacional dos Estudantes (UNE), na Universidade Federal de Goiás. Ao lado de ministros e parlamentares progressistas, Lula irá repetir um de seus principais lemas: “o Brasil é dos brasileiros”. No discurso, também destacará a necessidade de taxar os mais ricos para ampliar investimentos em educação.
Desde que o governo iniciou o debate sobre justiça tributária, o presidente tem mantido um discurso firme em defesa dos interesses nacionais, agora reforçado pelo embate com o governo norte-americano. A polarização também se estende ao cenário interno, com críticas frequentes ao ex-presidente Jair Bolsonaro, aliado de Trump, o que integra a estratégia de diferenciação política traçada pelo governo.
Em seguida, Lula viajará para Juazeiro, na Bahia, onde fará entregas do Novo PAC e do programaAgora Tem Especialistas, iniciativa voltada à ampliação da oferta de serviços médicos em policlínicas, ambulatórios e Unidades de Pronto Atendimento (UPAs). O presidente também anunciará parcerias com clínicas privadas para expandir o acesso da população à saúde pública.
Na sexta-feira, Lula seguirá para o Ceará, onde visitará as obras da Ferrovia Transnordestina, um dos principais projetos de infraestrutura do Novo PAC, já com quase 70% de conclusão após aportes de R$ 3,6 bilhões no final de 2024.
As próximas semanas também preveem visitas ao Piauí, com foco em obras de rodovias federais e escolas de tempo integral, consolidando a estratégia de presença constante nas regiões do país que concentram projetos estruturantes. Para aliados, a concentração de Lula em agendas nacionais é vista como fundamental após os desgastes vividos pelo governo no primeiro semestre, marcados por polêmicas envolvendo o Pix, o INSS e o IOF.
Integrantes do núcleo político do governo avaliam que o presidente é “imbatível” nas ruas, principalmente em modo campanha. Além disso, cada viagem movimenta lideranças locais, fortalecendo o capital político da gestão petista. O Planalto aposta no carisma de Lula como o principal trunfo para enfrentar tanto desafios internos quanto a ofensiva externa liderada por Trump.
No plano internacional, Lula continuará cumprindo apenas compromissos considerados imprescindíveis. Até agora, em seu terceiro mandato, ele já visitou 34 países, incluindo nações estratégicas como China, Rússia, França e Japão. Nos próximos meses, seguirá para o Chile em julho, onde participará de uma cúpula em defesa da democracia ao lado de Gabriel Boric, Pedro Sánchez, Gustavo Petro e Yamandú Orsi. Em setembro, Lula discursará na abertura da Assembleia-Geral da ONU, em Nova York. Também estão no radar a cúpula da ASEAN, na Malásia, em outubro, e o G20, na África do Sul, em novembro.
Segundo auxiliares, todas as viagens internacionais renderam ganhos econômicos e diplomáticos ao Brasil, mas o Planalto acredita que, neste momento, é essencial fortalecer a imagem de Lula como presidente presente, empenhado em proteger os interesses nacionais e promover a justiça social.
Ao adotar o discurso da soberania e reforçar a presença nos estados, o presidente busca consolidar seu legado como líder que defende o povo brasileiro contra ataques externos e prioriza conquistas concretas no país."
28,"“BRICS não é contra o Ocidente; é a favor do multilateralismo”, diz Mauro Vieira","247 –O ministro das Relações Exteriores do Brasil, Mauro Vieira, afirmou em entrevista à rede Al Jazeera que o BRICS não tem caráter “anti-Ocidente”, mas sim uma vocação de promover cooperação e desenvolvimento entre países emergentes. A entrevista foi concedida durante a Cúpula do BRICS realizada no Rio de Janeiro, nos dias 6 e 7 de julho de 2025, que reuniu lideranças globais sob o lema de um mundo mais justo e multipolar.
“Não é contra o Ocidente ou contra ninguém. O BRICS é uma plataforma de cooperação, entendimento e desenvolvimento,” disse o chanceler, em resposta às alegações de que o bloco, agora com 11 membros após expansão, estaria se tornando uma força geopolítica contrária aos interesses ocidentais.
A cúpula realizada no Brasil marcou o fortalecimento do BRICS com a entrada de países como Irã, Arábia Saudita e Emirados Árabes Unidos. Segundo Mauro Vieira, o aumento do número de membros reflete a relevância do bloco como espaço de diálogo: “O interesse demonstrado por tantos países mostra que o grupo está vivo, bem, e desperta entusiasmo em nações que desejam se juntar”, afirmou.
Apesar do crescimento, o chanceler reconheceu que o processo decisório torna-se mais complexo, já que o BRICS opera sob a regra da unanimidade. Vieira também reiterou o apoio do Brasil ao “Consenso de Ezulwini”, defendendo mais assentos permanentes no Conselho de Segurança da ONU para a África, destacando: “É o continente africano quem deve escolher seus representantes e o Brasil apoia integralmente essa reivindicação.”
Outro ponto destacado na entrevista foi o fortalecimento do Novo Banco de Desenvolvimento (NDB), conhecido como “banco do BRICS”. Com sede em Xangai, a instituição já aprovou mais de US$ 45 bilhões em financiamentos para infraestrutura, saúde e educação. “É um banco criado por países em desenvolvimento para fomentar o desenvolvimento, com projetos concretos que já beneficiam vários países,” apontou Vieira, acrescentando que o NDB terá papel ainda mais relevante nas próximas décadas.
Sobre as tensões no Oriente Médio, o chanceler reafirmou a histórica relação diplomática entre Brasil e Irã e destacou a importância do diálogo no BRICS, evitando antagonismos. Também confirmou que o Brasil deve formalizar sua adesão à ação da África do Sul na Corte Internacional de Justiça contra Israel por acusações de genocídio na Faixa de Gaza: “Estamos trabalhando nisso e teremos boas notícias em breve,” declarou.
No tema da política externa dos Estados Unidos, Mauro Vieira foi cauteloso ao defender a via diplomática: “Nossa estratégia é discutir e buscar soluções. O Brasil sempre adotou o caminho do diálogo e da cooperação.”
O ministro reforçou que o Brasil tem defendido há décadas o comércio bilateral em moedas locais, citando como exemplo o acordo com a Argentina. Ele explicou que a proposta de Lula não se trata de criar uma moeda única como o euro, mas sim de “implementar um sistema de compensação comercial em moedas nacionais”, o que reduz custos e agiliza transações internacionais.
Vieira defendeu abertamente a necessidade de reformar a ONU, especialmente o Conselho de Segurança: “O mundo mudou. São 193 países hoje na ONU, e não podemos ignorar continentes inteiros como a América Latina e a África.”
Ele também destacou a importância da COP30, que será realizada em novembro em Belém, no coração da Amazônia, como “a COP da implementação”, cobrando o cumprimento de promessas de financiamento climático feitas pelos países desenvolvidos. O chanceler citou a proposta brasileira de criação do Fundo das Florestas Tropicais, destinado à proteção da Amazônia, da Bacia do Congo e das florestas do sudeste asiático.
“Queremos transformar essa COP em um marco da ação climática concreta. Não podemos continuar convivendo com promessas não cumpridas, enquanto o mundo assiste a desastres naturais cada vez mais graves,” afirmou. Assista:
"
29,"“Trump trabalha por uma guerra mundial econômica e ataca o Brasil por causa do BRICS”, diz Edinho Silva","247 –O presidente nacional do PT, Edinho Silva, afirmou que a ofensiva econômica do presidente dos Estados Unidos, Donald Trump, contra o Brasil tem origem na atuação estratégica do BRICS. Em entrevista concedida ao jornalO Estado de S. Paulo, Edinho declarou que a resposta brasileira foi correta, sempre em defesa da soberania nacional e priorizando a via diplomática, apesar da pressão imposta por Washington.
“O governo Trump está trabalhando para que o mundo viva uma terceira guerra mundial, só que desta vez numa perspectiva econômica. O que Trump fez com o Brasil tem um caráter político-partidário, tem todo esse verniz político, mas ninguém me convence do contrário: toda a reação do governo Trump se deu por causa do BRICS”, afirmou o petista, que comandará o partido até 2029 e será o principal articulador da campanha pela reeleição do presidente Lula em 2026.
Edinho destacou a postura madura do governo Lula, que evitou medidas abruptas e reforçou o compromisso com a diplomacia.
“O governo brasileiro se posicionou bem, na defesa da soberania nacional. Não tomou nenhuma medida precipitada e está buscando um caminho diplomático”, disse. “A reciprocidade só ocorrerá se a diplomacia for negada”, pontuou o dirigente ao comentar a possibilidade de adoção de medidas contra os Estados Unidos.
Além do enfrentamento externo, Edinho Silva apontou que o Brasil vive uma séria crise institucional, em que o Congresso Nacional tem ampliado seu poder sobre funções exclusivas do Poder Executivo. Para ele, a disputa em torno da alíquota do Imposto sobre Operações Financeiras (IOF) é apenas um sintoma de um desequilíbrio mais profundo entre os Poderes.
Edinho explicou que o país tem experimentado um sistema híbrido, onde o Legislativo controla fatias consideráveis do orçamento, o que gera um cenário de desorganização institucional.
“Entramos em uma confusão institucional, onde o Parlamento está super empoderado porque levou para si atribuições do presidencialismo. Mas o presidente Lula é forte, reivindica suas atribuições. Isso gera um conflito estrutural”, afirmou. Segundo ele, o STF acaba sendo chamado constantemente a mediar conflitos, aumentando o protagonismo do Judiciário.
O presidente do PT também rejeitou as acusações de que o partido teria resgatado o discurso do “nós contra eles”. Segundo Edinho, o governo apenas reagiu à tentativa do Congresso de impedir uma reforma tributária mais justa.
“O presidente Lula estabeleceu uma nova regra para promover justiça tributária – cobrar de quem não paga e aliviar quem paga injustamente. O Congresso Nacional revogou o decreto do presidente, inclusive ferindo um princípio constitucional”, apontou.
Para Edinho, o PT continuará dialogando com a sociedade, mas sem abrir mão de combater privilégios e defender a soberania nacional.
Ao ser questionado sobre a disputa de 2026, Edinho foi taxativo:
Ele ainda ressaltou que o PT atuará pela formação de uma ampla aliança política e evitará antecipar definições sobre a chapa presidencial. “Ainda há muita política para acontecer, mas construiremos a melhor chapa para Lula continuar reconstruindo o Brasil”, afirmou.
Edinho Silva tem 60 anos, é sociólogo formado pela Unesp, foi prefeito de Araraquara por quatro mandatos, deputado estadual e ministro-chefe da Secretaria de Comunicação Social no governo Dilma Rousseff. Filiado ao PT desde 1985, ele assume a presidência do partido com a missão de organizar a legenda para as eleições de 2026 e 2030, tendo como bandeiras principais a soberania nacional, a justiça social e a defesa da democracia."
30,Toffoli anula atos da Lava Jato contra Alberto Youssef e afirma que houve conluio entre Moro e procuradores,"247 -O ministro Dias Toffoli, do Supremo Tribunal Federal (STF), anulou nesta terça-feira (15) todos os atos praticados contra o doleiro Alberto Youssef no âmbito da operação Lava Jato e da 13ª Vara Federal de Curitiba, à época comandada pelo então juiz Sergio Moro,informaa Folha de S. Paulo. Youssef foi uma das peças centrais da investigação e o primeiro delator do esquema que marcou o início da operação.
A decisão, embora preserve a validade do acordo de colaboração premiada assinado por Youssef, representa mais um duro revés à Lava Jato, apontando para irregularidades na condução do processo. Segundo Toffoli, houve ""conluio"" entre membros do Ministério Público e o magistrado responsável, o que, na visão do ministro, comprometeu a imparcialidade do processo e violou o devido processo legal.
“Traçado o objetivo conjunto de obter a condenação de seus alvos, procuradores e magistrado passaram, deliberadamente, a combinar estratégias e medidas”, escreveu Toffoli em sua decisão. O ministro também afirmou que o caso de Youssef é exemplo de “diversas arbitrariedades” cometidas por agentes públicos no curso da Lava Jato.
Entre os elementos que embasam a anulação, está uma escuta ambiental instalada em 2014 em uma cela da Polícia Federal em Curitiba, que registrou de forma ilegal cerca de 260 horas de conversas entre presos, incluindo Youssef, o ex-diretor da Petrobras Paulo Roberto Costa e a doleira Nelma Kodama. Apesar de não ter sido julgada pelo STF quanto à sua legalidade, Toffoli destacou que o episódio “bem delineia as ilegalidades” cometidas contra o doleiro.
A decisão se baseia ainda em diálogos obtidos pela Operação Spoofing. As conversas escancararam uma colaboração indevida entre acusação e juiz, prática vedada pela Constituição e pelo Código de Processo Penal.
“Sob objetivos aparentemente corretos e necessários, mas sem respeito à verdade factual, magistrado e procuradores de Curitiba desrespeitaram o devido processo legal, agiram com parcialidade e fora de sua esfera de competência”, escreveu Toffoli."
31,Marco Aurélio de Carvalho denuncia invasão de competências e alerta para risco de parlamentarismo informal no Brasil,"247 -A recente revogação, pelo Congresso Nacional, de decretos presidenciais que aumentavam as alíquotas do IOF (Imposto sobre Operações Financeiras) gerou forte reação no meio jurídico e político. Em artigo publicado naFolha de S.Paulo,o advogado Marco Aurélio de Carvalho, coordenador do grupo Prerrogativas, classificou o episódio como “um verdadeiro tsunami institucional” e um “gravíssimo ataque à ordem constitucional vigente”.
Segundo o autor, os decretos editados pelo presidente Luiz Inácio Lula da Silva foram absolutamente legais e baseados em prerrogativas exclusivas do Poder Executivo. A revogação parlamentar, portanto, configuraria uma “usurpação de competências” e uma “ruptura institucional” que viola o artigo 2º da Constituição, que garante a independência e harmonia entre os Poderes.
“O que estamos testemunhando não é o exercício legítimo de um controle legislativo, mas sim uma clara e descarada invasão de competências exclusivas do Poder Executivo”, escreve Carvalho.
O artigo lembra que o artigo 153, §1º da Constituição Federal confere ao Executivo a competência privativa para alterar as alíquotas do IOF — uma prerrogativa que, segundo ele, não pode ser compartilhada ou submetida à chancela do Congresso.
O autor também aponta que o Supremo Tribunal Federal (STF) já firmou jurisprudência reconhecendo a legalidade de tais medidas do Executivo em relação a impostos extrafiscais, como o IOF, cuja gestão exige “condições técnicas e agilidade” que cabem ao Executivo, e não ao Legislativo.
Para Carvalho, o movimento do parlamento brasileiro revela uma tentativa disfarçada de transformar o sistema presidencialista em um parlamentarismo informal, sem consulta popular e “pela via autoritária dos fatos consumados”.
“O Congresso Nacional, que já sequestrou competências executivas com as nada transparentes emendas impositivas, agora avança sobre o núcleo duro das prerrogativas presidenciais”, critica.
O artigo também cita outros episódios recentes de tensionamento entre os Poderes, como a tentativa de revogação de decretos de homologação de terras indígenas. Carvalho aponta que a ação parlamentar configura “um verdadeiro acinte”, e alerta que a politização de decisões técnicas pode tornar o país “ingovernável”.
Apesar da gravidade do cenário, o autor elogia a postura do governo diante do impasse. Segundo ele, os ministros Fernando Haddad (Fazenda) e Jorge Messias (Advocacia-Geral da União) adotaram a via jurídica ao ingressar com ação declaratória de constitucionalidade no STF, demonstrando “maturidade, respeito e confiança nas instituições”.
“O governo não precisa de artifícios ou de manobras pirotécnicas. Tem a Constituição, a lei e a jurisprudência consolidada do STF a seu lado”, afirma.Carvalho ainda sugere que o ataque ocorre justamente num momento de recuperação econômica, com crescimento acima do previsto, desemprego em queda, inflação controlada e retorno dos investimentos estrangeiros. Nesse contexto, segundo ele, o decreto presidencial buscava justiça tributária, ao elevar um imposto que atinge majoritariamente os mais ricos.
Por fim, o jurista conclui com um apelo ao Supremo Tribunal Federal para que reafirme os princípios constitucionais e impeça o avanço do Legislativo sobre as funções do Executivo: “Cada Poder na sua ‘caixinha’. Simples assim.”"
32,"Em novo depoimento, Cid reafirma que Bolsonaro leu e editou minuta do golpe","Andre Richter – Repórter da Agência Brasil
O tenente-coronel Mauro Cid confirmou, nesta segunda-feira (14), que o ex-presidente Jair Bolsonaro teve contato e leu o documento golpista que previa a decretação de novas eleições e a prisão de ministros do Supremo Tribunal Federal (STF), em 2022. Durante as investigações, o documento ficou conhecido como minuta do golpe.
Cid voltou a prestar depoimento ao ministro Alexandre de Moraes, relator das ações penais que tratam dos núcleos 2,3 e 4 da trama golpista. Ele foi arrolado pela Procuradoria-Geral da República (PGR), responsável pela acusação.
O militar, que foi ajudante de ordens no governo do presidente Jair Bolsonaro e é delator nas investigações, confirmou que Filipe Martins, ex-assessor de Assuntos Internacionais de Bolsonaro e réu no processo, levou um jurista para duas reuniões com o ex-presidente para apresentação do documento golpista.
Segundo Cid, durante a reunião, Bolsonaro leu o documento e pediu alterações.
De acordo com o delator, o documento previa a prisão de ministros do Supremo, entre os quais, Alexandre de Moraes, e do então presidente do Senado, Rodrigo Pacheco (PSD-MG), mas foi alterado para prever somente a prisão de Moraes.
Mauro Cid presta depoimento por videoconferência. Por determinação do ministro, não são permitidas fotos, gravações de áudio e vídeo, nem transmissão ao vivo. Contudo, os advogados dos acusados e a imprensa podem acompanhar o depoimento.
O processo da trama golpista entra em uma nova fase nesta semana. Amanhã (15), começam a depor as testemunhas indicadas pelos réus que fazem parte dos três núcleos. Os depoimentos devem seguir até o dia 23 de julho.
No mês passado, o STF ouviu os depoimentos das testemunhas do Núcleo 1, formado pelo ex-presidente Jair Bolsonaro e mais sete aliados."
33,Lula cresce nas pesquisas até entre bolsonaristas,"247 –O presidente Luiz Inácio Lula da Silva tem registrado crescimento em sua popularidade não apenas nas pesquisas de opinião contratadas pelo Palácio do Planalto, mas também em levantamentos internos do Partido Liberal (PL), legenda comandada por Jair Bolsonaro. A informação foi divulgada pelacoluna da jornalista Bela Megale, no jornalO Globo.
De acordo com o conteúdo publicado nesta segunda-feira (14), o presidente Lula obteve um crescimento de aproximadamente dois pontos percentuais no último mês nas pesquisas eleitorais estaduais que chegaram ao comando do PL. O avanço ocorre após a adoção, pelo governo federal, de uma retórica mais enfática contra a elite econômica, reforçada pelo discurso de “ricos contra pobres”, e pela resposta direta ao tarifaço implementado pelo presidente dos Estados Unidos, Donald Trump, em seu segundo mandato.
Segundo a reportagem de Bela Megale, a leitura predominante dentro do PL é de que esse crescimento de Lula tem um “teto” e que a tendência é que ele não ultrapasse variações modestas. O objetivo da cúpula bolsonarista é evitar pânico entre aliados e militantes da extrema-direita diante da reação positiva ao presidente.
Nos bastidores, contudo, o impacto político das medidas protecionistas de Trump é motivo de apreensão no PL. A dúvida que paira sobre os aliados de Bolsonaro é o quanto o tarifaço do presidente norte-americano pode repercutir negativamente na popularidade da direita no Brasil, já que Bolsonaro e seus correligionários sempre buscaram associação direta com Trump.
A reação de Lula ao tarifaço, combinada à defesa da soberania brasileira e da justiça social, parece ter sido bem recebida em setores do eleitorado mais sensíveis a questões econômicas. O movimento pode fortalecer o presidente justamente em redutos onde tradicionalmente enfrenta mais resistência, incluindo bases eleitorais ligadas ao bolsonarismo.
O levantamento mencionado na reportagem evidencia que, mesmo entre eleitores que orbitam em torno da extrema-direita, o discurso de enfrentamento ao protecionismo internacional e de defesa dos interesses nacionais tem potencial de gerar dividendos políticos para Lula. Esse novo cenário abre um capítulo relevante para as próximas disputas eleitorais, pressionando a oposição a buscar novas estratégias de mobilização."
