id,titulo,corpo
25,Senado aprova proibição de discriminar bolsistas em escolas particulares,"A Comissão de Educação do Senado aprovou nesta terça-feira 19 um projeto de lei que proíbe a discriminação entre alunos bolsistas e pagantes em instituições privadas de ensino. A matéria segue para a Câmara dos Deputados, se não houver um recurso para análise no plenário da Casa Alta.

De autoria do senador Alessandro Vieira (MDB-SE), o projeto obriga as instituições privadas de ensino que oferecem bolsas de estudos a terem uma política inclusiva que garanta “igualdade de condições entre os estudantes pagantes e os não pagantes”.

A proposta prevê a adoção de mecanismos para a integração dos educandos bolsistas e a superação de estigmas. Também esclarece que qualquer prática de separação ou distinção entre alunos bolsistas e não bolsistas que não vise ao interesse dos bolsistas estará sujeita a penalidade, de acordo com regulamento posterior.

Relator da matéria na comissão, Veneziano Vital do Rêgo (MDB-PB) alterou a versão inicial para inserir as novas regras na Lei de Diretrizes e Bases da Educação. A proposta original criava uma nova lei.

“O projeto assegura que os estudantes não pagantes possam permanecer na escola com dignidade, em um ambiente seguro e livre de preconceitos, estigmas e discriminação”, sustentou o relator.

(Com informações da Agência Senado)"
26,Parlamentares acionam ministérios sobre pouso de avião usado em ‘missões especiais’ dos EUA; entenda,"Ao menos quatro parlamentares acionaram ministérios em busca de informações sobre o pouso em território brasileiro de uma aeronave da Força Aérea dos Estados Unidos usada em ‘missões especiais’ ou ‘sigilosas’ do governo norte-americano. O avião está no Brasil desde a terça-feira 19, quando aterrissou no Aeroporto Salgado Filho, em Porto Alegre (RS).

Em requerimento, as deputadas federais Fernanda Melchionna (PSOL-RS) e Sâmia Bomfim (PSOL-RS) e o deputado Glauber Braga (PSOL-RJ) pedem ao Ministério de Portos e Aeroportos (MPOR) informações sobre o tema.

A deputada Talíria Petrone (PSOL-RJ) informou ter acionado o MPOR e as pastas da Defesa e das Relações Exteriores a respeito da chegada da aeronave. “Qual é a missão, o propósito e a justificativa oficial apresentada pelas autoridades dos EUA? Nossa soberania precisa estar assegurada e garantida”, escreveu no X.

O avião em questão é um Boeing C-32B, de matrícula 00-9001, com pintura toda branca, sem detalhes em outras cores. Conforme descreveram os parlamentares, a aeronave é usada para transporte de autoridades dos EUA, incluindo o próprio presidente em alguns casos. Os psolistas ressaltaram também que o avião é empregado em “missões especiais e está frequentemente associado à CIA – a Agência Central de Inteligência dos EUA”.

Ferramentas de registro de voos mostram que a aeronave partiu na segunda-feira 18 de uma basea aérea em Nova Jersey e seguiu para Tampa, nos EUA. Na sequência, passou por San Juan (território dos Estados Unidos no Caribe) antes de decolar para Porto Alegre, onde pousou às 17h13 de terça-feira 19. No mesmo dia, partiu para o Aeroporto Internacional de Guarulhos, em São Paulo, onde seguia até esta quarta.

No requerimento enviado ao MPOR, Melchionna, Sâmia e Glauber questionam se a Agência Nacional de Aviação Civil (Anac) foi comunicada sobre a operação. Além disso, perguntam sobre os procedimentos adotados para autorização de pouso e verificam se houve desembarque de passageiros, tripulação ou cargas.

“A presença de aeronave pertencente à força aérea estrangeira em território nacional, sem informações públicas claras acerca de sua missão, levanta preocupações relevantes que merecem ser
sanadas”, justificam os parlamentares ao assinar o documento.

Em nota à reportagem, a Anac informou não ter registro do voo. Entretanto, afirmou ser possível que o registro tenha sido realizado pela Aeronáutica.

CartaCapital acionou a Força Aérea Brasileira, o Ministério dos Portos e Aeroportos, o Ministério da Defesa, o Ministério das Relações Exteriores e a Polícia Federal e aguarda respostas."
27,Justiça condena o estado de São Paulo por fomentar contratação de menores para atividades proibidas,"A Justiça do Trabalho condenou o estado de São Paulo a pagar uma indenização de 2 milhões de reais por fomentar a contratação de adolescentes para atividades laborais proibidas para menores de 18 anos. Cabe recurso ao Tribunal Regional do Trabalho da 15ª Região.

A multa, segundo a decisão do juiz Valdir Rinaldi da Silva, do Juizado Especial da Infância e Adolescência de Sorocaba, se refere a danos morais coletivos.

O magistrado também mandou o estado averiguar a regularidade das contratações e acionar os órgãos competentes em caso de suspeita de irregularidade. A decisão deve ser divulgada em todas as escolas estaduais de São Paulo.

O prazo estipulado para o pagamento é de 120 dias, sob pena de multa diária de 5 mil reais por item descumprido.

“A conduta do Estado, ao intermediar ou fomentar tais irregularidades, contribui para a violação dos direitos humanos fundamentais dessas crianças e adolescentes, gerando um dano que transcende a esfera individual e atinge a coletividade”, destacou o juiz.

A sentença resulta de uma ação civil pública ajuizada pelo procurador do Ministério Público do Trabalho Gustavo Rizzo Ricardo, após constatar que escolas públicas estaduais de Porto Feliz (SP) intermediavam a contratação de estudantes para trabalhar em empresas da cidade sem registro de menor aprendiz, com jornada de trabalho acima do permitido, muitas vezes exercendo atividades ilegais para menores de 18 anos e estudando com atestados irregulares em todas as escolas do ensino médio da cidade.

A investigação do MPT identificou que parte dos estudantes trabalhava em atividades proibidas pelo decreto federal nº 6.481, que lista as piores formas de trabalho infantil e os segmentos econômicos que não podem contratar menores de 18 anos. A atuação ilegal, segundo o órgão, ocorreu em setores como construção civil, fazendas, mecânicas, indústria têxtil, marcenaria, empresa de borracha e atividades como ajudante de caminhão, babá e cuidador infantil.

O estado rechaçou a proposta de formalizar um termo de ajuste de conduta e informou ao MPT ter ordenado à Diretoria de Ensino da região de Itu que aja com maior rigor para verificar se as empresas que aderiram ao estágio cumprem suas obrigações.

“Ficaram evidenciadas as irregularidades, bem como o papel fundamental do Estado nas aludidas contratações realizadas ao arrepio da lei, ora atuando como intermediário, ora fomentando as contratações”, afirmou Gustavo Rizzo.

Em manifestação ao órgão, a Diretoria de Ensino de Itu informou que as escolas estão em um “contexto social/financeiro vulnerável” e que “o salário do aluno tem sido a única fonte de renda para suprir carência alimentar” nas famílias, uma vez que muitos pais estão desempregados. 

Sustentou também que “existe um processo mais elaborado para contratação de menor aprendiz e que não são todos os alunos que conseguem aprovação”."
28,Câmara instala subcomissão para discutir o fim da escala 6×1; Erika Hilton comandará o grupo,"A Câmara dos Deputados inicia, nesta terça-feira 19, os trabalhos da subcomissão que discutirá a proposta que acaba com a jornada 6×1 no Brasil. A primeira etapa será aprovar o plano de trabalho do grupo em sessão programada para as 17h.

A subcomissão, vinculada à Comissão de Trabalho da Câmara, será presidida pela deputada Erika Hilton (PSOL-SP), autora da proposta que prevê o fim da escala e relatada por Luiz Gastão (PSD-SE).

No grupo, será possível convocar audiências públicas e promover debates sobre o tema. A ideia é que, ao fim do funcionamento da subcomissão, um relatório seja produzido e votado. O texto deverá ser o pilar do projeto a ser colocado em tramitação na Câmara.

Atualmente, o texto protocolado em fevereiro pela deputada do PSOL prevê o fim da jornada de um dia de folga para cada seis dias trabalhados. A proposta inicial é limitar a carga horária semanal a apenas 36 horas, o que, na prática, formaria uma escala de 4×3 – quatro dias trabalhados e três dias de folga.

Há, em paralelo, a discussão de uma redução mais modesta, que impediria a jornada 6×1, mas que implementaria a escala de 5×2. As duas versões devem ser confrontadas durante os trabalhos da subcomissão.

Erika Hilton, em nota publicada nas redes sociais, classificou a instalação da subcomissão como “mais um avanço” para o fim da “escala desumana” no País e disse que o principal objetivo será reduzir a jornada sem que ocorra um corte salarial. “Com o início dos trabalhos da subcomissão, poderemos debater uma proposta coesa, ouvindo os trabalhadores que vivem essa exploração na pele, mas ouvindo também o setor produtivo e suas eventuais preocupações”, destacou a deputada."
29,"Em meio à Magnitksy, Dino decide que ordens de outros países não valem automaticamente no Brasil","Em meio às sanções impostas pelo governo dos Estados Unidos ao ministro do Supremo Tribunal Federal Alexandre de Moraes, o ministro Flávio Dino decidiu que leis e determinações administrativas ou judiciais de outros países não produzem efeitos no Brasil de forma automática. Para vigorarem em território brasileiro, seria necessária uma “validação expressa” da Corte, conforme despacho assinado nesta segunda-feira 18.

O entendimento ocorreu em uma ação movida pelo Instituto Brasileiro de Mineração. A entidade pediu ao STF que se manifestasse sobre processos e acordos realizados por municípios brasileiros em tribunais de outros países, como a Inglaterra. A decisão, apesar de não citar os EUA, permite que a punição anunciada por Donald Trump contra Moraes não vigore prontamente no Brasil.

No fim de julho, o governo dos Estados Unidos anunciou a sanção contra Moraes com base na Lei Magnistsky. Entre outras medidas, a legislação prevê que uma pessoa enquadrada por Washington não pode ter cartão de crédito de qualquer bandeira que opera em território norte-americano.

Segundo Dino, nos últimos anos, “ondas de imposição de força de algumas nações sobre outras” passaram a agredir postulados essenciais do direito internacional, com tratados “abertamente desrespeitados”, inclusive aqueles que garantem proteção a civis em conflitos armados. No despacho, o magistrado mandou comunicar o Banco Central e a Febraban sobre o entendimento, além de convocar uma audiência pública para aprofundar a discussão.

Ele ressaltou também que “leis estrangeiras, atos administrativos, ordens executivas e diplomas similares não produzem efeitos em relação a: a) pessoas naturais por atos em território brasileiro; b) relações jurídicas aqui celebradas; c) bens aqui situados, depositados, guardados, e d) empresas que aqui atuem”.

“[A violação à decisão] Constitui ofensa à soberania nacional, à ordem pública e aos bons costumes, portanto presume-se a ineficácia de tais leis, atos e sentenças emanadas de país estrangeiro”, escreveu o ministro. “Tal presunção só pode ser afastada, doravante, mediante deliberação expressa do STF, em sede de Reclamação Constitucional, ofertada por algum prejudicado, ou outra ação judicial cabível.”

Cabe recurso.

"
30,"Aprovação do governo Lula volta a subir em agosto, aponta nova pesquisa Quaest; veja os números","Uma pesquisa divulgada nesta quarta-feira 20 pela consultoria Quaest mostra que o governo Lula está recuperando terreno em meio aos embates com os Estados Unidos de Donald Trump no cenário pós-tarifaço. O percentual de eleitores que aprovam o governo ainda é inferior ao de desaprovação, mas os números melhoraram para o petista ao longo dos últimos meses.

Segundo a Quaest, 46% dos eleitores aprovam o atual governo, enquanto 51% desaprovam. Em julho, esses índices eram de 43% e 53%, respectivamente. Em maio, a situação era ainda pior para o presidente. Confira a série histórica da pesquisa:

O governo também registrou, na pesquisa desta quarta, melhora na avaliação. Agora, 31% classificam o trabalho como “positivo” (eram 28% em julho). As avaliações negativas e regulares tiveram oscilações para baixo desde o mês passado.


Outro dado que pode ser visto com bons olhos pelos governistas é a comparação com a administração anterior, de Jair Bolsonaro (PL). Desde março deste ano, mais gente dizia que o governo Lula era pior que o do líder de extrema-direita. Agora, o cenário se inverteu: 43% acreditam que o atual governo é melhor do que o anterior e apenas 38% indicam visão contrária.


O diretor do Quaest, Felipe Nunes, aponta que, além do tarifaço, outro componente teve influência na melhora dos números de avaliação e aprovação do governo: a percepção sobre os preços dos alimentos.

A pesquisa divulgada nesta quarta mostra que 60% dos entrevistados dizem que sentiram que os preços dos produtos nos mercados subiram no último mês. Apesar do alto volume, o resultado é o menor desde dezembro de 2023.

Em março deste ano, por exemplo, a Quaest registrou que 88% dos brasileiros reclamavam que os preços dos alimentos estavam subindo. Esse índice passou para 79% em maio e 76% em julho.

“A sensação de melhora nos preços dos alimentos vem sendo sentida em todas as regiões do País desde o começo do ano. Mas agora, sem as crises do PIX e do INSS, produzem efeitos mais acentuados e percebidos na popularidade do governo”, avalia Nunes.

O pesquisador reforçou a importância da resposta petista ao tarifaço de Trump, especialmente na comparação com as reações dos principais nomes da direita e da extrema-direita no cenário político brasileiro na atualidade.

O levantamento da Quaest foi contratado pela Genial Investimentos, ouviu 2.004 eleitores e tem margem de erro de dois pontos percentuais, para mais ou para menos. As entrevistas foram realizadas entre os dias 13 e 17 de agosto."
31,Cade suspende pacto de não comercializar soja de terras desmatadas na Amazônia,"O Conselho Administrativo de Defesa Econômica (Cade), regulador de concorrência no Brasil, suspendeu uma moratória de grandes empresas que se comprometiam a não comprar soja proveniente de terras desmatadas na Amazônia, uma decisão fortemente criticada por ONGs ambientalistas, a três meses da COP30 em Belém.

O Cade anunciou na noite de segunda-feira 18 a suspensão como uma “medida preventiva”, alegando que o pacto, vigente desde 2006, é um “acordo anticompetitivo entre concorrentes que prejudica a exportação de soja”.

Trinta empresas exportadoras signatárias da moratória, entre elas gigantes como a americana Cargill e a francesa Louis Dreyfus, têm dez dias para se desvincular, sob pena de fortes multas.

O Cade decidiu abrir um processo administrativo contra essas empresas, após receber uma solicitação da Comissão de Agricultura da Câmara de Deputados.

Muitos parlamentares representam o poderoso lobby do agronegócio, um dos motores de crescimento do país,  o maior exportador de soja do mundo.

A moratória foi assinada em 2006 por representantes da indústria da soja, sob pressão principalmente do mercado europeu diante do aumento do desmatamento na floresta amazônica.

Os signatários se comprometeram a não comercializar soja proveniente de terras desmatadas na Amazônia a partir de 2008.

A suspensão gerou uma onda de críticas de organizações como a Mighty Earth, que afirmou que “pavimenta o caminho para ainda mais desmatamento em um dos ecossistemas mais vitais do planeta”.

“É inacreditável que a moratória tenha sido suspensa a apenas três meses da COP30”, lamentou por sua vez Cristiane Mazetti, representante do Greenpeace Brasil, citada em um comunicado.

“Ao suspender este acordo, o Cade não apenas estimula o desmatamento, mas também (…) silencia o direito do consumidor de escolher produtos que não contribuam para a devastação da Amazônia”, afirmou.

Segundo várias ONGs, o desmatamento caiu 69% entre 2009 e 2022 nas zonas incluídas na moratória.

A decisão do Cade, por outro lado, foi comemorada pela Associação dos Produtores de Soja e Milho de Mato Grosso (Aprosoja), que a considerou “um marco histórico na defesa da livre concorrência”."
32,STJ nega ação de Lula contra a revista ‘Veja’ por danos morais,"

A Quarta Turma do Superior Tribunal de Justiça decidiu nesta terça-feira 19, por 4 votos a 1, negar um recurso do presidente Lula (PT) que buscava uma indenização por danos morais devido a uma capa da revista Veja que o retratou como um presidiário.

Prevaleceu o voto do relator, João Otávio de Noronha, seguido pelos ministros Raul Araújo, Maria Isabel Gallotti e Marco Buzzi. O ministro Antonio Carlos Ferreira votou por acolher o recurso de Lula e fixar uma indenização de 50 mil reais, mas ficou vencido.

O caso chegou ao STJ em maio de 2019. A imagem foi publicada em novembro de 2015, na capa da edição 2.450 de Veja. Na montagem, no lugar das listras da roupa de presidiário, constavam nomes de pessoas envolvidas na Lava Jato. Ao lado da imagem, havia o seguinte texto: “Os ‘chaves de cadeia’ que cercam Lula. Ele sempre escapou dos adversários, mas quem o está afundando agora são parentes, amigos, petistas e doadores de campanha investigados por corrupção”.

Ao acionar o TJ paulista, a defesa de Lula sustentou que a revista retratou uma mentira com o objetivo de “denegrir e enxovalhar a sua honra e imagem”, em claro desrespeito à Constituição. A Editora Abril, responsável pela Veja, rebateu sob o argumento de que a imagem era a “expressão da sociedade manifestada nas ruas”, já que o boneco “pixuleco”, amplamente utilizado em manifestações, constituía “fato jornalístico, sendo legítima a sua abordagem crítica”.

Na primeira instância, a juíza Luciana Bassi de Melo, da 5ª Vara Cível do Fórum de Pinheiros (SP), rejeitou o pedido de indenização. Para a magistrada, apesar de não haver consenso em torno das “críticas fortes e termos depreciativos utilizados na capa e na reportagem, as críticas guardam pertinência com os fatos de interesse público”. A defesa do petista recorreu à segunda instância do TJ-SP, mas a 10ª Câmara de Direito Privado manteve a decisão.

A análise do recurso no STJ começou em fevereiro deste ano. Noronha defendeu rejeitar os argumentos de Lula e confirmar as conclusões da Justiça paulista. O julgamento, no entanto, foi interrompido por um pedido de vista de Antonio Carlos Ferreira, que proferiu seu voto nesta terça.

Segundo o voto divergente, a revista extrapolou os limites da liberdade de imprensa e do direito à informação. “O jornalismo pode e deve criticar, investigar, informar. Mas não tem o direito de fabricar realidades alternativas que distorçam a percepção pública e maculem a reputação de indivíduos”, sustentou. Logo depois, porém, os três votos restantes acompanharam a manifestação do relator.

"
33,"Ameaçado de despejo, Teatro de Contêiner decide manter programação cultural","O Teatro de Contêiner, em vias de ser despejado de sua sede pela prefeitura de São Paulo, manterá as atividades culturais programadas para a quinta-feira 21, dia em que terminará o prazo para desocupação do terreno, no centro da capital.

Em vídeo publicado nas redes sociais, um dos integrantes do coletivo convida a população a comparecer, às 20h, ao projeto Negras Melodias Show, uma iniciativa que celebra a diversidade da música negra contemporânea em São Paulo.

Na gravação, Lucas Bêda afirma que a mobilização é fundamental, diante da possibilidade de novos episódios de violência contra a companhia teatral. Na terça-feira 19, os integrantes do coletivo foram surpreendidos por uma ação de reintegração comandada por agentes da Guarda Civil Metropolitana, marcada por truculência e uso de gás de pimenta.

“A gente vai ficar permanentemente aqui”, afirmou Bêda. “A gente corre o risco de que a violência volte a acontecer.”

 Agentes da GCM durante ação de reintegração no Teatro de Contêiner. Créditos: Luca Meola

A ação da GCM teve como foco a desocupação de um prédio anexo ao Teatro Contêiner, utilizado pelos artistas para guardar cenários e figurinos das programações. A prefeitura alega que o local, interditado, será demolido e que a ocupação do espaço ocorre de modo ilegal por um acesso clandestino a partir do teatro.

Os integrantes do Contêiner rebatem a afirmação e sustentam ter autorização para usar o local desde 2017, em tratativas conduzidas com o então secretário de Cultura André Sturm, sob o governo de João Doria.

Após a ação de reintegração, o espaço recebeu uma assembleia em defesa da permanência do teatro no local. O coletivo, sediado na Rua dos Gusmões, na região da Santa Ifigênia, reivindica que a prefeitura interrompa o processo de despejo e reconheça o Teatro Contêiner como um patrimônio cultural e social da cidade.

Até aqui, permanece o impasse. O coletivo teatral afirma não ter definido local para uma possível transferência, considerando que as ofertas apresentadas pela prefeitura não condizem com as especificações técnicas necessárias para as atividades. Na terça-feira, a gestão de Ricardo Nunes (MDB) rejeitou um pedido do coletivo para postergar por 120 dias o prazo para a saída do terreno.

O Ministério da Cultura e a Funarte também se pronunciaram e, em nota conjunta, questionaram a prefeitura de São Paulo sobre um ofício encaminhado a Nunes no qual solicitavam um prazo de 180 dias para a companhia teatral deixar o espaço. “Reforçamos nosso apelo para que o prazo seja ampliado e a negociação pacífica retomada com a maior brevidade possível.”

A reportagem de CartaCapital pediu uma nova manifestação à prefeitura de São Paulo e aguarda resposta. O espaço segue aberto."
34,Governo anuncia nova prova nacional que poderá levar ao fechamento de cursos de Medicina,"O Ministério da Educação confirmou nesta terça-feira 19 a aplicação da primeira edição do Exame Nacional de Avaliação da Formação Médica, que ocorrerá em 19 de outubro. A prova será obrigatória para alunos do quarto e do sexto anos de Medicina e pretende verificar a qualidade dos cursos em funcionamento no País.

A iniciativa surge em meio ao crescimento acelerado da oferta de vagas na área. Dados do Inep mostram que o número de cursos de graduação em Medicina passou de 199 em 2012 para 407 em 2023, com forte expansão no setor privado. No mesmo período, as vagas anuais saltaram de pouco mais de 17 mil para mais de 60 mil. Parte desse crescimento ocorreu por meio de decisões judiciais, o que motivou críticas do governo e levou o Supremo Tribunal Federal a autorizar apenas 4.354 das 60 mil vagas questionadas.

Segundo o ministro da Saúde, Alexandre Padilha (PT), houve uma “proliferação metastática de vagas dos cursos de Medicina no Brasil por via judicial” e o Enamed seria um tratamento para essa “metástase”.

Com a prova, o desempenho dos estudantes terá impacto direto no futuro das faculdades. Cursos que alcançarem notas 1 ou 2, em uma escala de 1 a 5, entrarão em “supervisão estratégica”. As medidas cautelares previstas incluem a suspensão da ampliação de vagas, o bloqueio de novos contratos do Fies, a exclusão do Prouni e, em alguns casos, a proibição de ingresso de novos estudantes.

O governo afirma que a intenção é “moralizar” a formação médica, limitando a abertura indiscriminada de cursos sem a estrutura adequada. “Queremos ser duros e criteriosos com todos os cursos do País”, disse o ministro da Educação, Camilo Santana (PT), em café da manhã com jornalistas, nesta terça.

Para instituições que permanecerem em situação crítica por mais de uma edição do exame, há possibilidade de fechamento definitivo.

Outra novidade é que, a partir de 2026, o Inep realizará visitas presenciais em todos os cursos de Medicina do País. Essas inspeções, sem aviso prévio, servirão para verificar infraestrutura, corpo docente e condições de ensino. O resultado dessas visitas poderá reforçar a supervisão já aplicada com base no desempenho dos estudantes."
35,"‘Até marido e mulher discordam’, diz Zema após Carlos Bolsonaro chamar governadores de ‘ratos’","
O governador de Minas Gerais, Romeu Zema (Novo), tentou minimizar os novos ataques do vereador do Rio de Janeiro Carlos Bolsonaro (PL) aos governadores de direita que flertam com uma candidatura à Presidência em 2026.
Além de Zema, que lançou sua pré-candidatura no último sábado 16, são cotados para disputar o Palácio do Planalto os governadores de São Paulo, Tarcísio de Freitas (Republicanos); do Paraná, Ratinho Junior (PSD); e de Goiás, Ronaldo Caiado (União). Fora do bolsonarismo, o gaúcho Eduardo Leite (PSD) também busca se cacifar. 
“Nós da direita temos as mesmas propostas, estamos lutando pelos mesmos objetivos. Eu fico até surpreso, mas compreendo. Me solidarizo com a família, que tem vivido um momento difícil. Continuamos caminhando juntos”, disse Zema, em entrevista coletiva nesta segunda-feira 18. “Até marido e mulher discordam. Então, o que dizer de partidos políticos diferentes?”
No domingo 17, em uma publicação nas redes sociais, Carlos afirmou que governadores de direita se comportam como “ratos” e “oportunistas” ao tentarem ocupar o espaço do ex-presidente Jair Bolsonaro (PL), inelegível e prestes a ir a julgamento no Supremo Tribunal Federal por liderar a tentativa de golpe de Estado em 2022.
“A verdade é dura: todos vocês se comportam como ratos, sacrificam o povo pelo poder e não são em nada diferentes dos petistas que dizem combater”, publicou o vereador.
Mais cedo nesta segunda-feira, em entrevista à GloboNews, Caiado classificou as ofensas de Carlos como “desabafo e desespero de um filho que vê um pai em uma prisão domiciliar sem sequer ser julgado”.


"
36,Ação de Lula contra a revista ‘Veja’ por danos morais volta à pauta do STJ,"A Quarta Turma do Superior Tribunal de Justiça retomará nesta terça-feira 19 a análise de um recurso contra a decisão do Tribunal de Justiça de São Paulo que negou indenização ao presidente Lula (PT) por danos morais após uma capa da revista Veja retratá-lo como um presidiário.

O caso chegou ao STJ em maio de 2019. A imagem foi publicada em novembro de 2015, na capa da edição 2.450. Na montagem, no lugar das listras da roupa de presidiário, constavam nomes de pessoas supostamente envolvidas na Lava Jato. Ao lado da imagem, havia o seguinte texto: “Os ‘chaves de cadeia’ que cercam Lula. Ele sempre escapou dos adversários, mas quem o está afundando agora são parentes, amigos, petistas e doadores de campanha investigados por corrupção”.

Ao acionar o TJ paulista, a defesa de Lula sustentou que a revista retratou uma mentira com o objetivo de “denegrir e enxovalhar a sua honra e imagem”, em claro desrespeito à Constituição. A Editora Abril, responsável pela Veja, rebateu sob o argumento de que a imagem era a “expressão da sociedade manifestada nas ruas”, já que o boneco “pixuleco”, amplamente utilizado em manifestações, constituía “fato jornalístico, sendo legítima a sua abordagem crítica”.

Na primeira instância, a juíza Luciana Bassi de Melo, da 5ª Vara Cível do Fórum de Pinheiros (SP), rejeitou o pedido de indenização. Para a magistrada, apesar de não haver consenso em torno das “críticas fortes e termos depreciativos utilizados na capa e na reportagem, as críticas guardam pertinência com os fatos de interesse público”. A defesa do petista recorreu à segunda instância do TJ-SP, mas a 10ª Câmara de Direito Privado manteve a decisão.

A análise do recurso no STJ começou em fevereiro deste ano. O relator do agravo especial, João Otávio de Noronha, defendeu rejeitar os argumentos de Lula e confirmar as conclusões da Justiça paulista. O julgamento, no entanto, foi interrompido por um pedido de vista do ministro Antonio Carlos Ferreira. Depois dele, outros três integrantes da Quarta Turma se pronunciarão."
37,A nova alfinetada de Carlos Bolsonaro em governadores de direita que miram a Presidência,"O vereador do Rio Carlos Bolsonaro (PL), filho de Jair Bolsonaro, disse que governadores da direita “se comportam como ratos” e que tentam herdar o espólio do pai de forma “oportunista”. A publicação foi feita no X neste domingo 17, e foi compartilhada pelo outro filho do ex-presidente, o deputado federal Eduardo Bolsonaro (PL-SP).

Sem citar nomes, Carlos criticou a falta de compromisso com pautas do bolsonarismo, como a anistia aos condenados pelo 8 de janeiro . A crítica ocorre um dia após o governador de Minas Gerais, Romeu Zema (Novo), oficializar sua pré-candidatura à Presidência da República em meio à indefinição da direita sobre 2026.

No post, o vereador disse que todos os dias tem “provas de que não dá para levar nenhum desses governadores democráticos a sério”, e que eles apenas “fingem que vão resolver algo, falam em indulto para os perseguidos da falsa ‘trama golpista’, mas depois se escondem atrás da ‘prudência e sofisticação técnica'”.

“Estão preocupados apenas com seus projetos pessoais e com o que o mercado manda. Isso é desumano, sujo, oportunista e canalha”, escreveu Carlos. “A verdade é dura: todos vocês se comportam como ratos, sacrificam o povo pelo poder e não são em nada diferentes dos petistas que dizem combater. Limitam-se a gritar ‘fora PT’, mas não entregam liderança, não representam o coração do povo”.

Além de Zema, o governador de Goiás Ronaldo Caiado (União) também busca se cacifar na corrida pelo Palácio do Planalto diante da situação jurídica de Bolsonaro. Outros chefes do Executivo estadual também têm seus nomes ventilados: Tarcísio de Freitas (Republicanos-SP) e Ratinho Jr. (PSD-PR)."
38,‘Os EUA não se qualificam mais como uma democracia’,"
Os Estados Unidos sob Donald Trump não podem mais ser considerados uma democracia, afirmou em entrevista a CartaCapital o professor Staffan Lindberg, da Universidade de Gotemburgo, na Suécia.
Lindberg é diretor do instituto V-Dem, responsável por publicar anualmente o estudo Democracy Reports. Em sua edição de 2025, identificou que o mundo tem mais autocracias que democracias.

O monitoramento aponta que o tipo de regime mais popular é o das autocracias eleitorais, sob o qual estão 46% da população mundial ou 3,7 bilhões de pessoas.
“Os Estados Unidos não se qualificam mais como uma democracia. Entraram no que chamamos de autocracias eleitorais: ainda têm as características da democracia, mas as instituições não funcionam mais”, avalia o cientista político. Lindberg cita violações em série das normas democráticas, enfraquecimento das instituições e até o desrespeito à Constituição e a diversas leis.
Questionado sobre os paralelos entre os ataques do 8 de Janeiro de 2023 no Brasil e a invasão ao capitólio por apoiadores de Trump em 6 de janeiro de 2021, Lindberg disse concordar com a análise de que o Brasil faz o que os Estados Unidos não fizeram: investigar, processar e julgar os golpistas.
“Trump, em seu primeiro dia de mandato, concedeu clemência às 1.500 pessoas envolvidas, incluindo aquelas que participaram do espancamento de policiais”, criticou. “Invadiram o Capitólio dizendo que enforcariam o vice-presidente e foram perdoados. E Trump nunca foi processado.”
Assista à íntegra da entrevista (legendada):
"
39,Justiça manda Meta remover vídeo do PL que associa petista a usuário de drogas,"A Justiça do Distrito Federal determinou que a Meta, dona do Facebook e Instagram, retire das suas redes sociais um vídeo em que o PL, partido do ex-presidente Jair Bolsonaro, relaciona militantes do PT a usuários de drogas.

A decisão foi publicada na quarta-feira 13, e o vídeo não está mais disponível no Instagram. A retirada deveria ocorrer no prazo de três dias, sob pena de multa diária de 2 mil reais, limitada a 20 dias.

Em julho deste ano, o PT protocolou uma ação para solicitar a retirada do vídeo, que foi produzido por meio de inteligência artificial. No conteúdo, gerado por inteligência artificial, o PL retrata apoiadores e filiados do partido como “viciados em PT”, e “usuários do PT”.

De acordo com o PT, a postagem extrapola os limites da liberdade de expressão e configura desinformação e discurso difamatório contra a imagem do Partido dos Trabalhadores. O juiz Carlos Eduardo Batista dos Santos, da 2ª Vara Cível de Brasília, entendeu que houve abuso da liberdade de expressão.

“Peço vênia para externar o meu lamento como cidadão, ao constatar que um partido político de alta expressão nacional, aclamado por parcela significativa da população brasileira e que possui em suas fileiras um ex-presidente da República, tenha sido capaz de, em 40 segundos de vídeo, produzir algo tão grotesco e despido de qualquer propósito construtivo de cidadania”, disse o juiz.

(Com informações da Agência Brasil)."
