id,titulo,corpo
10,Mozart Júlio e Alberto Kleiman: saiba quem são os dois brasileiros que tiveram os vistos cassados pelos EUA,"O governoDonald Trumpanunciou na quarta-feira (13) a revogação de vistos de dois brasileiros. Segundo publicação do secretário de Estado dosEstados Unidos, Marco Rubio, chefe da diplomacia do governo dos EUA, foram punidos o secretário de Atenção Especializada à Saúde do Ministério da Saúde Mozart Júlio Tabosa Sales, e Alberto Kleiman, um ex-funcionário do governo brasileiro. Ao anunciar a revogação dos vistos, Rubio justificou a medida como resposta ao que considerou desvios no programa “Mais Médicos”, política pública criada no governo de Dilma Rousseff para suprir a carência de médicos nos municípios do interior e nas periferias das grandes cidades do Brasil.
“O Departamento de Estado também está tomando medidas para revogar vistos e impor restrições de visto a vários funcionários do governo brasileiro e ex-funcionários da OPAS cúmplices do esquema de exportação de trabalho forçado do regime cubano. O Mais Médicos foi um golpe diplomático inconcebível de ‘missões médicas’ estrangeiras”, publicou Rubio no X. Para o governo americano, o programa brasileiro vinculou-se ao regime cubano, fomentando trabalho escravo de profissionais. Os médicos que vieram ao Brasil tinham remuneração.
Quem é Mozart Júlio Tabosa Sales?
Mozart Julio Tabosa Sales│Divulgação
Mozart é a primeira autoridade do governo Lula a ser punida com a perda de visto pelo governo Trump. Integrantes do governo temem que a medida possa ocorrer com outros, inclusive de alto escalão, por causa do embate político relacionado aos processos contra o ex-presidente Jair Bolsonaro. Até agora, apenas ministros do Supremo Tribunal Federal e o procurador-geral da República, bem como familiares, tiveram visto revogado.
Em publicação no Instagram, Mozart Sales afirmou que a sanção é “injusta” e defendeu o programa Mais Médicos. “O programa Mais Médicos pelo Brasil é uma iniciativa primordial do governo federal para garantir o necessário atendimento de saúde a milhões de brasileiras e brasileiros em todas as regiões do País”, afirmou Sales. “Essa sanção injusta não tira minha certeza de que o Mais Médicos é um programa que defende a vida e representa a essência do SUS, o maior sistema público de saúde do mundo”.
Quem é Alberto Kleiman?
Alberto Kleiman │Reprodução
Kleiman trabalhou na Presidência da República em governos do PT e no Ministério da Saúde. Atualmente é coordenador para COP-30 na Organização do Tratado de Cooperação Amazônica (OTCA). Antes, foi diretor de Relações Exteriores, Parcerias e Mobilização de Recursos na Organização Pan-Americana da Saúde (OPAS), que atuava como parceira do Mais Médicos e intermediava a contratação dos médicos cubanos no Brasil.
*Com informações do Estadão Conteúdo
"
11,"Tarcísio afirma que o Brasil pode entregar e colher vitórias, reduzindo tarifas","O governador deSão Paulo,Tarcísio de Freitas(Republicanos), disse nesta segunda-feira (18), que o presidente dosEstados Unidos,Donald Trump, quer “colecionar vitórias” e que oBrasilpode entregar e colher vitórias, reduzindo tarifas, de modo que faz sentido buscar a negociação sobre o tarifaço.
“Acho que é fundamental compreender um pouco do estilo do presidente americano. É um presidente que vive da economia da atenção. Que gosta de sentar com o chefe de Estado, botar um chefe de Estado sentado lá dentro e dizer: ‘Olha, consegui uma vitória’. E ele está querendo colecionar vitórias. Ele quer. Então, por que não entregar algumas vitórias?”, disse.
Tarcísio afirma que se o Brasil conseguir reduzir, ou até retirar a tarifa adicional, seria uma vitória importante que garantiria ao país “mercado, que vai garantir emprego, que vai nos permitir abreviar essas medidas emergenciais”.
O governador avalia que a questão do tarifaço vai ser resolvida no médio e longo prazo, ponderando que “talvez haja escalada no curto prazo”. Contudo, reforçou que é fundamental estabelecer um canal de diálogo, que haja insistência para resolver o conflito. “Obviamente a gente tem que forçar a barra agora para falar, negociar. Eu acho que não é humilhação para ninguém, para nenhum chefe de Estado”, disse.
Segundo Tarcísio, o tarifaço é algo extremamente deletério: “Nunca vi tarifa proteger ninguém. Tarifa, no final, quanto mais você fecha o mercado, mais prejudicial isso é para o país, para as empresas”, disse.
O político mencionou, ainda, que o efeito da sobretaxa americana sobre os setores de pneus, café e máquinas preocupa, enquanto outros segmentos estão resolvendo suas questões. As declarações foram feitas no painel “Reflexões sobre São Paulo e Brasil”, no evento Warren Day, em São Paulo.
*Com informações do Estadão Conteúdo
Publicado por Nátaly Tenório"
12,Tarcísio de Freitas e Ricardo Nunes não vão à homenagem a Alexandre de Moraes em SP,"O governador de São Paulo,Tarcísio de Freitas (Republicanos), e o prefeito da capital,Ricardo Nunes (MDB), não comparecerão à cerimônia de homenagem ao ministro do Supremo Tribunal Federal (STF),Alexandre de Moraes, que ocorre nesta segunda-feira (11) no Tribunal de Contas do Estado (TCE-SP).Oficialmente, a ausência de ambos se deve a conflitos de agenda. O governador participa de um evento sobre agronegócio e, na sequência, tem um compromisso ao lado do prefeito para a entrega de novas motocicletas equipadas com câmeras para a GCM e a PM.
No entanto, nos bastidores, a decisão é vista como uma forma de evitar um desgaste político para Tarcísio. Fontes do Palácio dos Bandeirantes avaliam que “não havia clima” para a presença do governador, considerando suas recentes defesas ao ex-presidente Jair Bolsonaro, que é alvo de investigações conduzidas por Moraes no STF. A avaliação é que a presença ao lado do ministro, em um momento de tensão política, seria delicada para o governador.
A homenagem a Alexandre de Moraes ocorre durante a 23ª Semana Jurídica do TCE-SP. No ano anterior, Tarcísio de Freitas esteve presente no mesmo evento e interagiu cordialmente com o ministro. Este ano, o evento ganhou maior repercussão após Moraes ser alvo de um pedido de sanções com base na Lei Magnitsky nos Estados Unidos.
*Com informações de Beatriz Manfredini
*Reportagem produzida com auxílio de IA
"
13,Rui Costa chama sanções dos EUA a autoridades brasileiras de ‘ataque infundado’,"O ministro da Casa Civil,Rui Costa, chamou de “ataque infundado” o cancelamento de vistos dosEstados Unidosde autoridades brasileiras ligadas ao programaMais Médicos. “A última seleção do Mais Médicos foi composta por mais de 90% de profissionais com CRM noBrasil. Ou seja: o discurso norte-americano, além de falso, é mal-intencionado”, apontou.
Costa ainda afirmou que o Brasil “não vai se curvar a inverdades nem a agressões gratuitas” e que os EUA atacam outras nações para “recuperar terreno” diante de ‘uma clara perda de competitividade global” do país norte-americano. “Se os Estados Unidos escolheram um presidente que não gosta do Brasil e prefere minar as relações com o nosso país, não vamos adular. Devemos, sim, acelerar nossa integração com outros parceiros estratégicos no cenário internacional”, afirmou o ministro.
Na última quarta-feira (13), o secretário de Estado dos Estados Unidos,Marco Rubio, chefe da diplomacia do governoDonald Trump, revogou os vistos do secretário de Atenção Especializada à Saúde do Ministério da Saúde, Mozart Júlio Tabosa Sales, e de Alberto Kleiman, um ex-funcionário do governo brasileiro. Rubio citou, como razão para a medida, o programa Mais Médicos, política pública criada no governo deDilma Rousseffpara suprir a carência de médicos nos municípios do interior e nas periferias das grandes cidades do Brasil. No início, o programa ficou associado a Cuba porque abriu espaço para a atuação de profissionais de saúde cubanos, diante da resistência de médicos brasileiros em trabalhar em cidades do interior.
*Com informações do Estadão Conteúdo
Publicado por Nícolas Robert"
14,"‘Estou plantando comida, não violência e ódio’, diz Lula em recado a Trump","Opresidente Luiz Inácio Lula da Silvadirigiu-se ao seu homólogo americano,Donald Trump, no sábado (16), em um vídeo gravado no jardim de sua residência, no qual afirma estar “plantando comida, não violência e ódio”. Em meio a uma crise diplomática e comercial com a maior potência mundial, Lula plantou uma semente de uva — um dos produtos brasileiros afetados pelas tarifas punitivas de Trump — no Palácio da Alvorada e compartilhou o momento em um vídeo gravado pela primeira-dama, “Janja” da Silva.
“Espero que um dia você possa visitar a gente e possamos conversar para que você conheça o Brasil verdadeiro”, diz Lula a Trump no vídeo, publicado em sua conta no X. “Isso aqui é um exemplo. Estou plantando comida e não plantando violência e plantando ódio”, acrescenta o presidente. No início de agosto, Trump impôs tarifas de 50% sobre diversos produtos brasileiros, entre as mais altas do mundo. Ele justificou a decisão alegando que a Justiça brasileira está travando uma “caça às bruxas” contra seu aliado, o ex-presidente Jair Bolsonaro, julgado por uma suposta tentativa de golpe de Estado contra Lula em 2022.
As tarifas afetam várias exportações importantes da maior economia da América Latina, como café, frutas e carne. Além disso, os Estados Unidos sancionaram o ministro Alexandre de Moraes, que preside o caso de Bolsonaro, e outros sete ministros doSupremo Tribunal Federal (STF). Lula expressou apoio ao STF e prometeu “defender (…) a soberania do povo brasileiro”. Bolsonaro ouvirá seu veredicto entre 2 e 12 de setembro. Se condenado, ele pode pegar cerca de 40 anos de prisão.
Hoje foi dia de colocar a mão na massa e plantar o primeiro pé de Uva Vitória do Palácio do Alvorada. Uva brasileira, sem semente, desenvolvida pela Embrapa.
Aqui, a gente planta comida e não violência ou ódio.
🎥@JanjaLulapic.twitter.com/tov9N5NHWo
— Lula (@LulaOficial)August 17, 2025

*Com informações da AFP
"
15,Oposição rejeita indicação de Ricardo Ayres como relator da CPI do INSS,"A oposição no Congresso Nacional não aprovou a indicação deRicardo Ayres, doRepublicanos, para a relatoria daComissão Parlamentar Mista de Inquérito (CPMI)que investigará o escândalo noInstituto Nacional do Seguro Social (INSS). Segundo fontes, a nomeação de Ayres foi a gota d’água para a oposição. O principal motivo da rejeição é o fato de que o deputado não assinou o requerimento para a criação da CPMI. A oposição argumenta que, por não ter apoiado a instalação da comissão, Ayres não seria a pessoa indicada para conduzir a relatoria dos trabalhos. Parlamentares da oposição afirmam que, se dependesse do relator indicado, a CPMI sequer existiria. Essa posição será o principal argumento da oposição para contestar a nomeação.
A CPMI, que investigará descontos indevidos nos benefícios de aposentados, pretende ouvir nos próximos dias representantes de escritórios de contabilidade, advogados e diretores das entidades envolvidas. Repercussão nas redes sociais. O deputado federal Nikolas Ferreira (PL-MG) manifestou-se em suas redes sociais, afirmando que “a CPMI do INSS já nasce com uma contradição”. Ele destacou que nem o presidente da comissão, Omar Aziz, nem o relator, Ricardo Ayres, assinaram o requerimento de criação, o que, em sua visão, compromete a isenção da investigação. Nikolas Ferreira ainda apontou que ambos são alinhados ao governo, citando que Aziz vota com Lula em 85% das vezes e Ayres em 77,8%. Ele questionou se a apuração será séria ou “mais um teatro para blindar Lula e sua base”.
O senador Izalci Lucas, da oposição, também criticou a nomeação e reforçou que já foram protocolados mais de 300 requerimentos para a investigação. Ele afirmou que a oposição está preparada para convocar diversos atores envolvidos no escândalo, incluindo os responsáveis pelos sindicatos e instituições que realizaram os descontos.O senador ainda se mostrou decepcionado com a forma como o Supremo Tribunal Federal determinou que aposentados assinassem um documento abrindo mão de ações judiciais para reaver os valores descontados indevidamente. Ele garantiu que a CPMI trabalhará para desvendar todo o esquema e assegurar o ressarcimento em dobro aos aposentados, além de penalizar os responsáveis.
As reuniões da CPMI devem começar na próxima quarta-feira (20), com a eleição de Omar Aziz para a presidência e o início da análise dos requerimentos. A oposição, no entanto, mantém-se cética quanto à efetividade da investigação."
16,Lula diz que o Brasil ‘é muito mais democrático’ do que os EUA em ‘muitas coisas’,"O presidenteLuiz Inácio Lula da Silva(PT) afirmou nesta quarta-feira (13) que o Brasil é, “em muitas coisas, muito mais” democrático do que osEstados Unidos. “Isso é um mau exemplo para a humanidade. Durante muitas décadas, os EUA tentaram se apresentar como país mais democrático e de mais oportunidades. E, agora, ele tem esse comportamento inexplicável e totalmente inaceitável”, disse. “Nós até perdoamos eles (EUA) por envolvimento no golpe de 1964 “, acrescentou. As falas foram dias na abertura da 4ª Conferência Nacional de Economia Popular e Solidária (Conaes), Lula destacou que o presidente dos EUA, Donald Trump, estaria sendo julgado no Brasil se a invasão ao Capitólio tivesse ocorrido aqui.
O presidente brasileiro afirmou que a decisão de Trump de cassar os vistos de ministros doSupremo Tribunal Federal (STF)não condiz com a postura de um presidente dos EUA. Além disso, o petista ressaltou que o Brasil tem sinalizado ao mundo a disposição para negociar, mas que não encontra interlocutores para o diálogo. Ele destacou que o governo federal continuará com a política de envolvimento da sociedade e políticas públicas, enfatizando que não permitirá o retorno de “tranqueiras”, em referência ao ex-presidente Jair Bolsonaro (PL), mencionado na carta de Trump, ao comando do País.
“Apresentaram um relatório dizendo que nós não respeitamos os direitos humanos porque estamos perseguindo o ex-presidente. E que o ministro da Suprema Corte que está julgando é um ditador. Não é possível que ele não conheça nossa Constituição”, continuou Lula. “Essas coisas que me deixam pasmo. Estamos precisando viver em tempos de paz. Ele está tentando destruir o multilateralismo.”
*Com informações do Estadão Conteúdo"
17,Moraes nega mais um recurso de Marcelo Câmara e mantém prisão preventiva,"O ministro do Supremo Tribunal Federal,Alexandre de Moraes, negou, nesta terça-feira (19), um recurso que pedia a soltura do coronel Marcelo Câmara, ex-assessor deJair Bolsonaro. “Não se verifica possibilidade de substituição da prisão preventiva por medidas cautelares diversas, em razão de sua ineficácia para afastar o periculum libertatis do réu”, escreveu Moraes ao negar o recurso da defesa. A decisão argumenta que, se solto, Câmara poderia atrapalhar as investigações sobre a tentativa de golpe de Estado.
O coronel foi preso em junho por descumprir uma ordem que o proibia de contatar outros investigados, o que teria ocorrido por intermédio de seu advogado em conversas com Mauro Cid. Tanto Moraes quanto a Procuradoria-Geral da República (PGR) concordam que os motivos para a prisão continuam válidos, citando a gravidade dos crimes e a necessidade de proteger as provas do processo.
*Com informações do Estadão ConteúdoPublicado por Sarah Paula"
18,Lula anuncia projeto de lei para regular redes sociais nesta quarta-feira,"Opresidente Luiz Inácio Lula da Silvadisse que vai enviar ao Congresso Nacional, nesta quarta-feira (13), uma proposta para regulamentação dasredes sociais.“Nós vamos regulamentar porque é preciso criar o mínimo de comportamento e de procedimento no funcionamento de uma rede digital”, afirmou o presidente em entrevista ao jornalista Reinaldo Azevedo, da Band News. Para Lula, o que acontece atualmente é que ninguém assume a responsabilidade pelo conteúdo nesses ambientes.
O presidente defendeu que as grandes corporações de tecnologia devem estar sujeitas às regras no Brasil. Ele criticou ainda carta do governo dos Estados Unidos que afirmava que as big techs norte-americanas não aceitavam ser regulamentadas. Ele recordou que o STF votou uma decisão em que as plataformas são responsáveis pelo conteúdo. “Portanto, se tiver alguma coisa grave, é a plataforma que deve assumir a responsabilidade”.
O presidente apontou que o projeto está há dois meses na Casa Civil. “Amanhã, às três horas da tarde, estará na minha mesa para dirimir as divergências existentes entre os ministros e mandar isso para o Congresso Nacional para regulamentar”, disse. Lula defendeu que não é admissível que se abra mão de garantir tranquilidade às crianças e adolescentes que podem ser vítimas de ataques e de pedofilia. “Como nós vimos na denúncia do rapaz [o influenciador Felca]”.
Segundo ele, o Brasil deve se preocupar com crimes cometidos nas redes digitais que devem ser julgados e punidos. “Isso não é possível. Por isso é que nós vamos regulamentar.” Na entrevista, Lula disse que espera que algum dia possa encontrar com o presidente Donald Trump e conversar “como dois seres humanos civilizados e dois chefes de Estado”. “Liberdade de expressão não é você execrar a vida dos outros, não é mentir, não é fazer provocação ou propaganda do ódio”, argumentou o presidente da República.
*Com informações da Agência Brasil"
19,Justiça da Flórida envia notificação a Moraes para o STJ em processo da Rumble,"A Justiça Federal da Flórida notificou o ministroAlexandre de Moraes, do Supremo Tribunal Federal (STF), para que ele se manifeste em um processo movido pelas empresas Rumble e Truth Social. A notificação foi encaminhada ao Superior Tribunal de Justiça nesta sexta-feira (15). O advogado que representa as empresas enviou uma carta rogatória ao Ministério da Justiça do Brasil, solicitando que Moraes seja formalmente citado. Agora, cabe ao STJ decidir se irá conceder a execução da citação. Caso o “exequatur” não seja aprovado, o ministro não será oficialmente notificado, o que pode inviabilizar o andamento da ação nos Estados Unidos. A Advocacia Geral da União e o Ministério Público Federal também pretendem se manifestar sobre o caso, que promete gerar discussões no STJ.
O advogado Martin de Luca, que representa a Rumble, argumenta que a ação é uma questão de “censura” imposta por Moraes a empresas norte-americanas. Ele ressalta que, se o ministro não for citado, o processo poderá seguir em frente nos EUA sem a sua participação, o que poderia prejudicar a defesa de Moraes. As empresas Rumble e Truth Social buscam responsabilizar o ministro por decisões que consideram prejudiciais, solicitando o pagamento de “danos compensatórios”. A ação, que foi protocolada em fevereiro, visa declarar como inexequíveis as ordens de Moraes nos Estados Unidos e impedir que ele determine a remoção de suas plataformas das lojas de aplicativos.
O processo está relacionado a uma decisão de Moraes que exigiu o encerramento da conta de Allan dos Santos na Rumble, defensor de Bolsonaro, resultando na suspensão da plataforma em todo o Brasil e na imposição de uma multa diária de R$ 50 mil. Esse movimento representa mais uma ação deDonald Trumpcontra o ministro Moraes, que já enfrentou restrições em sua entrada nos Estados Unidos e foi alvo de sanções pelaLei Magnitsky.
*Reportagem produzida com auxílio de IAPublicado por Fernando Dias"
20,Entenda o que acontece a partir de agora no julgamento de Bolsonaro no STF,"Com a entrega das alegações finais das defesas deJair Bolsonaroe outros réus, oSupremo Tribunal Federal (STF)encerra a fase de manifestações no processo relacionado à tentativa de golpe ocorrida em 2022. A defesa de Bolsonaro argumenta que as acusações feitas pelaProcuradoria Geral da República (PGR)são infundadas e carecem de evidências, solicitando a absolvição do ex-presidente. O julgamento está agendado para o mês de setembro. As ações de Bolsonaro resultaram em investigações conduzidas pela Polícia Federal, além da imposição de prisão domiciliar determinada pelo ministro Alexandre de Moraes. Outros réus, como Mauro Cid, Anderson Torres, Augusto Heleno, Paulo Sérgio Nogueira e Walter Braga Netto, também apresentaram suas defesas, negando as acusações e pleiteando a absolvição.
Os réus enfrentam denúncias por cinco crimes, que incluem a tentativa de golpe de Estado e a participação em uma organização criminosa armada. No caso do deputado Alexandre Ramagem, a ação penal foi suspensa em relação a algumas das acusações que pesam contra ele. Após a apresentação das alegações finais, o ministro Moraes poderá determinar a coleta de provas adicionais, se necessário. O julgamento será agendado pelo ministro Cristiano Zanin, que preside a Primeira Turma do STF. Ao todo, 31 pessoas estão sendo acusadas no caso, que abrange núcleos responsáveis pela gestão de ações e pela disseminação de desinformação. Esses processos ainda se encontram na fase de instrução.
*Reportagem produzida com auxílio de IA"
21,Eduardo Bolsonaro se reúne com a Casa Branca e gera expectativas no agronegócio,"Uma reunião entre o deputado federalEduardo Bolsonaro(PL-SP), o governo dosEstados Unidose assessores deDonald Trumpem Washington está causando grande expectativa e agitação no setor do agronegócio brasileiro. O encontro, que deve ocorrer entre quarta (13) e quinta-feira (14), coloca a Frente Parlamentar da Agropecuária (FPA) em uma posição delicada, equilibrando interesses políticos e econômicos.
A conversa é vista como um movimento estratégico para fortalecer laços com a ala conservadora norte-americana, mas também levanta questões sobre o futuro das relações comerciais entre os dois países, especialmente no que diz respeito às tarifas sobre produtos agrícolas. O setor do agronegócio, um dos pilares da economia brasileira, observa atentamente os desdobramentos, com posições divergentes sobre como a FPA deve se posicionar.
De um lado, há um lado do agronegócio que apoia incondicionalmente a família Bolsonaro e vê a reunião como uma oportunidade de fortalecer a aliança política. Este grupo tende a priorizar a demonstração de apoio ao deputado, independentemente das pautas econômicas discutidas.
Por outro lado, uma parcela significativa de empresários do setor está mais preocupada com as consequências econômicas das políticas de Trump, que incluem a aplicação de tarifas sobre produtos brasileiros. Para este grupo, a prioridade é a negociação de condições comerciais mais favoráveis, como a ampliação da lista de produtos isentos de taxação ou a redução das tarifas para patamares inferiores a 50%. A preocupação é que o viés político da participação de Eduardo Bolsonaro na conversa possa prejudicar as negociações comerciais, que são vitais para a competitividade dos produtos brasileiros no mercado norte-americano.
Nos bastidores, o clima na FPA é de tensão. A senadora Tereza Cristina, ex-ministra da Agricultura e figura influente na frente, tem atuado para articular um posicionamento equilibrado. O desafio é conciliar o apoio político a Eduardo Bolsonaro com a defesa dos interesses econômicos dos produtores rurais, que foram diretamente afetados pelas sanções impostas durante o governo Trump.
*Com informações de Mariana Grilli
*Reportagem produzida com auxílio de IA"
22,Dino garante pagamento de auxílio para vítimas do vírus Zika,"O ministro do Supremo Tribunal Federal (STF),Flávio Dino, autorizou nesta segunda-feira (11) o governo federal a garantir a continuidade do pagamento da indenização imediata e uma pensão vitalícia para crianças de até 10 anos que desenvolveram deficiências em consequência doZika vírus. A decisão atende a um pedido daAdvocacia-Geral da União (AGU)para assegurar a segurança jurídica dos pagamentos após as alterações legislativas sobre a matéria. Pela decisão do ministro, o auxílio está garantido para todas as crianças que se enquadram nos critérios estabelecidos na Lei 15.156/2025. Conforme a norma, as vítimas têm direito à indenização em parcela única de R$ 50 mil, além de pensão especial, mensal e vitalícia. O benefício vale para pessoas com deficiência permanente de doença congênita decorrente do vírus Zika.
“Trata-se de quadro de vulnerabilidade social e de saúde pública sem precedentes, resultante de surto que atingiu um conjunto delimitado de mães, marcadamente em determinadas regiões do país, e para o qual, até o presente momento, inexiste explicação científica incontroversa. Nessa conjuntura, o Poder Judiciário pode e deve assegurar a concretização desses direitos”, argumentou Dino.
Os pagamentos estavam previstos em um projeto de lei que foi parcialmente vetado pela Presidência da República por falta de adequação às regras fiscais. Contudo, uma medida provisória manteve os pagamentos. Em seguida, a medida perdeu a vigência. Diante do impasse, um novo projeto de lei passou a valer, mas não havia segurança jurídica para manter os benefícios.
*Com informações de David de Tarso e da Agência Brasil
*Reportagem produzida com auxílio de IA
"
23,"Lula afirma que em tempo de tarifaço, país alcançou 400 novos acordos comerciais em dois anos e meio","O presidente da República,Luiz Inácio Lula da Silva, disse nesta quarta-feira (13), que, em meio à crise gerada pelo “tarifaço” de 50% estabelecido pelo governo dosEstados Unidossobre produtos brasileiros, o governo está alcançando a marca de 400 novos acordos comerciais em dois anos e meio. Durante cerimônia de assinatura da ‘Medida Provisória Brasil Soberano’, que traz respostas à sobretaxa norte-americana, Lula ainda afirmou que esse é o momento de procurar novos parceiros.
Lula repetiu que se o ataque ao Capitólio nos EUA em janeiro de 2021 tivesse acontecido no Brasil, o presidente dos Estados Unidos,Donald Trump, estaria sendo julgado. “Eu diria isso ao presidente Trump, se tivesse acontecido no Brasil o que aconteceu no Capitólio, ele estaria sendo julgado aqui também”, afirmou.
“A soberania nossa é intocável, ninguém dê palpite no que temos que fazer”, disparou o presidente brasileiro, que disse que Trump tem uma “necessidade muito grande de destruir o multilateralismo que permitiu que mundo tivesse comércio mais equilibrado”.
Os EUA impuseram sanções ao Brasil como forma de pressionar pela anistia do ex-presidente Jair Bolsonaro, réu no Supremo Tribunal Federal (STF) por tentativa de golpe de Estado. “Estamos fazendo aquilo que é feito somente em países democráticos, julgando alguém com presunção de inocência”, disse.
O presidente da República ainda afirmou que “essa aposta que o governo dos Estados Unidos está fazendo pode não dar certo para eles” e que o Brasil está procurando alternativas “para que os EUA aprendam que democracia e respeito comercial e multilateralismo vale para nós e deve valer para eles”.
Ele afirmou que o presidente da China, Xi Jinping, “assusta” os EUA porque tem balança comercial de US$ 160 bilhões com o Brasil e disse que “o Brasil vai continuar assustando muita gente” porque vai continuar melhorando sua produção.
Em relação ao diálogo com os EUA para tentar reverter a sobretaxa de 50%, Lula repetiu que “quem não quer negociar são eles, quem está com bravata são eles”.
“Eu já falei com Índia, China, Rússia, vou falar com a França, com a Alemanha. Eu vou falar com todo mundo. Eles se dão conta do que está acontecendo no mundo e, junto aos Brics, nós vamos fazer uma teleconferência que está sendo articulada para a gente discutir, dentro dos Brics, o que podemos fazer para melhorar a nossa relação entre todos os países que foram acertados”, disse Lula.
*Com informações do Estadão Conteúdo
Publicado por Nátaly Tenório"
24,Lula não descarta ideia de criar uma moeda própria do Brics,"Opresidente Luiz Inácio Lula da Silvadisse nesta terça (12) que não recuou da ideia de uma moeda para os países que integram oBrics.Donald Trump, pode estar “um pouco de ciúmes da participação do Brasil nos Brics”, afirmou. Ele defendeu o bloco sobre a necessidade de unificar interesses de países do Sul global para que pudessem dialogar e discutir. “E tentar utilizar a sua similaridade (de interesses)”. Lula defendeu que os Brics representam metade da humanidade e um terço do PIB mundial. O Brics é formado por 11 países membros: Brasil, Rússia, Índia, China, África do Sul, Arábia Saudita, Egito, Emirados Árabes Unidos, Etiópia, Indonésia e Irã.
Lula afirmou que não sabe dizer, entretanto, se a taxação do governo americano sobre os produtos brasileiros tem relação direta com o Brics. “Nós não podemos ficar dependendo do dólar, que é uma moeda de um único país, que foi assumida como moeda do mundo”. Ele questionou a possibilidade de negociar com os países em suas moedas. “O dólar é uma moeda importante, mas nós podemos discutir nos Brics, a necessidade de uma moeda de comércio entre nós”.
Lula voltou a afirmar que defende o multilateralismo nas relações entre os países. “O multilateralismo é o que permitiu que a gente tivesse um certo equilíbrio nas negociações comerciais entre os Estados. A não predominância de um Estado maior sobre um Estado menor”.
O presidente Lula lembrou, na entrevista, que abrirá, em 23 de setembro, a Assembleia Geral da ONU e que não sabe se haverá conversa com o presidente Trump. Na entrevista , vou defender o multilateralismo e o Brasil. “Vou defender a nossa soberania e a questão ambiental”, disse. Lula criticou o não cumprimento do Protocolo de Quioto e a saída dos Estados Unidos do Acordo de Paris. “Eu mandei uma carta para ele essa semana, convidando para a COP”. Lula não recebeu ainda retorno da carta.
*Com informações da Agência Brasil
"
25,Michelle chama Lula de ‘pinguço’ e diz que Bolsonaro vai voltar à presidência,"A ex-primeira dama e presidente do PL Mulher,Michelle Bolsonaro, chamou o presidente Luiz Inácio Lula da Silva (PT) de “pinguço” em um discurso no Rio Grande do Norte e disse que o ex-presidente Jair Bolsonaro (PL) vai voltar à Presidência, apesar de estar em prisão domiciliar e inelegível.
Michelle participou do encerramento de um seminário do PL em Natal, neste sábado (16), e foi apresentada como uma das estrelas do evento, fazendo o último discurso, ao lado de lideranças do partido, como o presidente nacional da legenda, Valdemar Costa Neto, e o líder da oposição no Senado, Rogério Marinho (PL-RN).
O PL tenta ampliar o espaço no Nordeste, historicamente mais simpático a Lula, para eleger mais parlamentares, governadores e angariar votos para uma candidatura presidencial que ainda não está definida. Michelle é apontada como uma possível candidata, na ausência de Bolsonaro na eleição, mas evita se colocar como postulante ao cargo.
Há duas semanas, uma pesquisa da AtlasIntel/Bloomberg mostrou que Lula tem 48,5% das intenções de voto para a Presidência em 2026, em um cenário com Michelle como candidata, que aparece com 29,7%. No discurso, ela direcionou as críticas ao governo Lula, classificando a gestão petista como uma “união de criminosos, de corruptos, para destruir a nossa nação.”
“Um homem que corta um BPC, um homem que tira comida do prato, um homem que por maldade para o fornecimento de água para depois dizer: Deus é tão bom que deixou o povo do Nordeste sem água para me trazer como salvador para trazer água para o povo”, disse a ex-primeira-dama. “Mentiroso, cachaceiro, pinguço, irresponsável. É isso que ele é.”
Ao falar do BPC (Benefício de Prestação Continuada), Michelle fez referência ao projeto do governo Lula que limitava o acesso ao benefício, pago a idosos e pessoas com deficiência de baixa renda. O Congresso afrouxou o projeto. Enquanto Michelle discursava, Bolsonaro cumpre prisão domiciliar em Brasília. Neste sábado (16), ele saiu de cada para realizar exames médicos em um hospital na capital federal.
“Meu marido gostaria de estar aqui, não pode, por estar em prisão domiciliar, o que nos entristece muito. Eu falo que ele foi tirado da tomada”, afirmou Michelle. “Para a presidência tem nome e sobrenome: é Jair Messias Bolsonaro. Ele vai voltar, ele vai voltar. A justiça vai ser feita.”
*Com informações do Estadão Conteúdo"
26,Deputados aprovam urgência para projeto sobre proteção de crianças em ambiente digital,"ACâmara dos Deputadosaprovou requerimento de urgência para o projeto de lei que cria regras para a proteção de crianças e adolescentes quanto ao uso de aplicativos, jogos, redes sociais e outros programas de computador. O Projeto de Lei 2628/22, do Senado, estipula obrigações para os fornecedores e garante controle de acesso por parte dos pais e responsáveis. Com a aprovação da urgência, o projeto poderá ser votado no Plenário sem passar antes pelas comissões. O presidente da Câmara,Hugo Motta, já anunciou a intenção de votar a proposta na quarta-feira (20), logo após a comissão geral que vai debater o tema no Plenário.
Um substitutivo preliminar do relator do projeto, deputado Jadyel Alencar (Republicanos-PI), impõe procedimentos e exigências aos fornecedores dos aplicativos de internet (empresa controladora de apps, por exemplo). No entanto, um regulamento posterior definirá critérios objetivos para aferir o grau de interferência desses fornecedores sobre os conteúdos postados.
Com previsão de vigência depois de um ano de publicação da futura lei, o projeto determina aos fornecedores de produtos ou serviços de tecnologia da informação que adotem “medidas razoáveis” desde a concepção e ao longo da operação dos aplicativos para prevenir e diminuir o acesso e a exposição de crianças e adolescentes a conteúdos considerados prejudiciais a esse público.
Com informações da Agência Câmara de Notícias
Publicado por Nátaly Tenório"
