id,titulo,corpo,label
89,Haddad anuncia que reunião com secretário dos EUA foi cancelada,"O ministro da Fazenda, Fernando Haddad, anunciou que a reunião virtual programada com o secretário do Tesouro dos Estados Unidos, Scott Bessent, foi cancelada. O encontro tinha como objetivo discutir estratégias de apoio em resposta à nova tarifa de 50% imposta sobre produtos brasileiros, que afeta uma parcela significativa das exportações do Brasil, incluindo itens como carne e café.
Haddad responsabilizou o deputado Eduardo Bolsonaro pelo cancelamento, citando suas declarações públicas que se opuseram ao diálogo entre os dois países. A justificativa oficial apresentada para o cancelamento foi a “falta de agenda”. O ministro também ressaltou que, atualmente, a questão comercial não é uma prioridade para o governo dos EUA, o que leva o Brasil a considerar a diversificação de seus parceiros comerciais.
Em relação ao pacote de ajuda aos setores impactados pela nova tarifa, Haddad mencionou que as medidas devem respeitar a meta fiscal do governo. Ele alertou que a sobretaxa pode gerar efeitos deflacionários na economia brasileira. A tarifa adicional de 40%, somada aos 10% já existentes, resulta em um total de 50% sobre os produtos brasileiros.
O governo brasileiro está analisando a possibilidade de implementar um financiamento emergencial para os setores mais afetados pela tarifa. Além disso, está sendo considerado um programa de compras governamentais para adquirir produtos que, de outra forma, seriam exportados para os Estados Unidos. Essa estratégia visa mitigar os impactos negativos da nova política tarifária.
Publicado por Nícolas Robert
*Reportagem produzida com auxílio de IA",1
90,STF retoma julgamento de Zambelli por porte ilegal de arma,"O Supremo Tribunal Federal (STF) retoma nesta sexta-feira (15) o julgamento da deputada federal Carla Zambelli (PL-SP) por porte ilegal de arma e constrangimento ilegal com uso de arma de fogo. O julgamento será em plenário virtual e vai até o dia 22. O caso envolve o episódio ocorrido na véspera do segundo turno das eleições de 2022, quando Zambelli perseguiu um homem no bairro Jardins, em São Paulo, empunhando uma arma. Já há maioria para a condenação a cinco anos e três meses de prisão, além da perda do mandato de deputada federal.
O placar está em 6 a 0 condenação, nos termos do voto do relator, Gilmar Mendes. O julgamento estava interrompido por um pedido de vista do ministro Kassio Nunes Marques. Após o pedido de vista, Cristiano Zanin e Dias Toffoli anteciparam os votos, formando a maioria pela condenação. Além de Nunes Marques, restam os votos de Luiz Fux, André Mendonça, Edson Fachin e Luís Roberto Barroso.
Além de ser ré por porte ilegal de arma, Zambelli foi condenada pelo Supremo Tribunal Federal (STF) por ter pedido a um hacker a invasão dos sistemas do Conselho Nacional de Justiça (CNJ), para emitir um mandado de prisão falso contra o ministro da Corte Alexandre de Moraes. A sentença também determina a perda do cargo na Câmara. A parlamentar deixou o País após a condenação e está presa na Itália desde 29 de julho, onde aguarda o processo de extradição. Como mostrou o Estadão, o trâmite pode durar de um ano e meio a dois anos.
No dia 29 de outubro de 2022, véspera do segundo turno da eleição presidencial, Zambelli foi filmada com a pistola em punho, atravessando uma faixa de pedestres, enquanto perseguia um homem, identificado mais tarde como o jornalista Luan Araújo. Para fugir, Luan entrou em um restaurante. A deputada também entrou no estabelecimento e, ainda empunhando a arma, mandou o homem deitar no chão. Segundo os relatos, a confusão, em que um tiro chegou a ser disparado, começou com um bate-boca, e Zambelli reagiu após ouvir que “amanhã é Lula” e “vocês vão voltar para o bueiro de onde não deveriam ter saído, seus filhos da p*”.
O episódio fez com que a deputada tivesse seu porte de arma suspenso e três armas apreendidas, inclusive a pistola utilizada no dia da perseguição. Em 24 de março, durante uma entrevista, o ex-presidente Jair Bolsonaro (PL) atribuiu sua derrota no pleito presidencial ao incidente com Zambelli. A deputada federal reagiu queixando-se de ser um “bode expiatório” da derrota na eleição.
Zambelli segue presa até avaliação de saúde da Justiça italiana Na Itália, Zambelli segue detida na penitenciária feminina de Rebibbia, em Roma. A defesa alega questões de saúde e pede que a parlamentar aguarde o trâmite da extradição em prisão domiciliar ou em liberdade. A última audiência de custódia da parlamentar foi interrompida após Zambelli passar mal. Um perito da Justiça italiana avaliará o estado de saúde de Zambelli. Até essa avaliação, ela seguirá presa. Segundo o advogado Fabio Pagnozzi, a avaliação médica está marcada para o dia 18, e a decisão sobre a prisão será no dia 27.
*Com informações do Estadão Conteúdo ",1
91,"Quem é Marcelo Lima, prefeito de São Bernardo afastado em operação da PF que apura corrupção","O prefeito de São Bernardo do Campo, Marcelo Lima (Podemos), foi afastado do cargo em operação da Polícia Federal que apura um suposto esquema de corrupção na administração da cidade do ABC Paulista. Marcelo Lima é ex-vereador (2009-2016) e ex-vice-prefeito do município. Além dos cargos na esfera municipal, foi deputado federal (2023). Lima foi vice de Orlando Morando, hoje secretário de Segurança Pública da cidade de São Paulo, entre 2017 e 2022. Em 2014, Lima candidatou-se a deputado estadual pelo PPS (hoje, Cidadania). Obteve 35.061 votos e não foi eleito. Em 2018, pelo PSD, candidatou-se a deputado federal. Obteve 53.933 votos e não se elegeu.
Em 2022, pelo Solidariedade, voltou a se candidatar à Câmara dos Deputados. Foi eleito com 110.430 votos, mas foi cassado em novembro de 2023 por infidelidade partidária, por ter deixado a sigla pela qual foi eleito para se filiar ao Podemos. Em 2024, Lima candidatou-se à prefeitura de São Bernardo do Campo. Durante o período eleitoral, rivalizou com seu ex-aliado, Orlando Morando, que apoiou a candidatura da sobrinha, Flávia Morando, para sucedê-lo no cargo.
Flávia Morando perdeu a disputa ainda no primeiro turno, enquanto Marcelo Lima e Alex Manente, do Cidadania, disputaram o segundo turno pela prefeitura do município. Com o apoio de Orlando Morando, Lima elegeu-se com 55,7% dos votos válidos.  Segundo a Polícia Federal, há suspeitas de corrupção e lavagem de dinheiro “com indícios de atuação na administração pública” de São Bernardo do Campo. As investigações começaram em julho de 2025, a partir da apreensão de R$ 14 milhões em espécie na posse de um servidor público da cidade.
Uma das ordens de prisão é para Paulo Iran Paulino Costa, apontado como operador financeiro de propinas. Ele está foragido Costa é assessor parlamentar no gabinete do deputado estadual Rodrigo Moraes (PL) desde 2022.",1
92,"Lula inaugura fábrica da GWM em Iracemápolis, no interior paulista","O presidente Luiz Inácio Lula da Silva participa nesta sexta-feira (15) da inauguração da nova fábrica da montadora chinesa Great Wall Motors (GWM), em Iracemápolis, no interior paulista. A planta, adquirida da Mercedes-Benz em 2021, já conta com cerca de 400 trabalhadores contratados e está preparada para produzir até 50 mil veículos por ano, com foco em modelos híbridos e sustentáveis. A previsão da montadora é que a fábrica paulista gere, até o fim de 2025, de 800 a mil postos de trabalho. A produção inicial prevista é de 20 mil a 30 mil veículos por ano e deve ser expandida para 50 mil em três anos. No futuro, a GWM pretende chegar a 100 mil carros feitos por ano no local.
Os investimentos já anunciados pela GWM no Brasil são de R$ 10 bilhões, cerca de R$ 4 bilhões de 2022 a 2025 e R$ 6 bilhões de 2026 a 2032. Na fábrica de Iracemápolis, o primeiro modelo a ser produzido será o SUV Haval H6, que contará com versões híbridas.
Segundo a empresa, a produção local começa com peças importadas, mas dentro das regras do programa federal MoVer, que estimula a mobilidade verde. De acordo com a GWM, no início da produção já haverá conteúdo local nos carros montados no local, o que inclui componentes como pneus, vidros, rodas, bancos e chicotes elétricos, além do processo de pintura dos veículos que deverá ser realizado localmente desde o princípio. O objetivo da empresa é alcançar 60% de nacionalização dentro de três anos.
*Com informações da Agência Brasil ",1
93,Entenda projeto que regula redes sociais para crianças e adolescentes,"O projeto de lei (PL) 2.628 de 2022 entrou na pauta da Câmara dos Deputados nesta semana após a repercussão do vídeo influencer Felca Bressanim Pereira, que denunciou o uso de perfis nas redes sociais com crianças e adolescentes em situações consideradas inapropriadas para idade, a fim de conseguir engajamento e monetização dos seus canais. De autoria do senador Alessandro Vieira (MDB-SE), o projeto foi relatado na Câmara pelo deputado Jadyel Alencar (Republicanos-Pi) e tem o apoio de centenas de organizações da sociedade civil que atuam com a proteção das crianças e adolescentes no Brasil.
Entre as medidas, o texto obriga as plataformas digitais a tomarem medidas “razoáveis” para prevenir riscos de crianças e adolescentes acessarem conteúdos ilegais ou considerados impróprios para essas faixas etárias. Além disso, o PL prevê regras para supervisão dos pais e responsáveis e exige mecanismos mais confiáveis para verificação da idade dos usuários de redes sociais, o que atualmente é feito basicamente por autodeclaração.
A matéria ainda disciplina o uso de publicidade; a coleta e o tratamento de dados pessoais de crianças e adolescentes; estabelece regras para jogos eletrônicos, veda à exposição a jogos de azar; e prevê a atuação do Poder Público para cumprir a legislação. A advogada de direitos digitais do Instituto de Defesa de Consumidores (Idec) Marina Fernandes explicou à Agência Brasil que o PL adapta direitos que já estão previstos no Estatuto da Criança e do Adolescente [ECA], mas que não costumam ser aplicados nas redes sociais. A organização integra a Coalizão de Direitos na Rede.
“O PL cria um ecossistema de regulação para as plataformas digitais em relação a crianças e adolescentes. O projeto determina que as plataformas tenham mais deveres e obrigações. Inicialmente, no artigo 5º, por exemplo, ele traz que as plataformas devem prevenir danos à infância.”
Com 40 artigos e conhecido como ECA Digital, o projeto de lei determina no seu artigo 6º que as plataformas digitais devem adotar medidas para “prevenir e mitigar riscos” de crianças e adolescentes acessarem conteúdos que envolvam, entre outros pontos, exploração e abuso sexual; violência física; assédio; bullying virtual; incentivo a comportamentos de vícios; ou promoção e comercialização de jogos de azar; bebidas alcoólicas e tabagismo. O PL afirma ainda o projeto não exime a responsabilidade do país, tutores ou quem se beneficia financeiramente da produção e distribuição pública de conteúdos com crianças e adolescentes.
Em casos de descumprimento da legislação, o projeto prevê advertências com prazo de medidas corretivas em até 30 dias. Persistindo a infração, poderá ser aplicada multa de até 10% do faturamento do grupo econômico no Brasil ou, na ausência de faturamento, de até R$ 50 milhões. Será possível ainda suspender temporariamente ou proibir o exercício das atividades de plataformas digitais em caso de as infrações não serem corrigidas.
O projeto de lei exige ainda que as plataformas avaliem o conteúdo que é distribuído para crianças e adolescentes de acordo com a faixa etária e indiquem “extensivamente” a todos os usuários sobre a classificação indicativa para o conteúdo divulgado. Para impedir o acesso de crianças a conteúdos inapropriados, o projeto determina que as plataformas digitais deverão adotar “mecanismos confiáveis de verificação da idade a cada acesso do usuário, vedada a autodeclaração”.
A advogada do Idec Marina Fernandes disse que, mesmo as plataformas informando que as redes não são para menores de 13 anos, não há medidas para mitigar esse acesso atualmente. “Elas não têm nenhuma fiscalização sobre a verdadeira idade daqueles usuários. E elas sabem que tem crianças menores de 13 anos acessando. Existem conteúdos voltados à crianças menores de 13 anos. O que PL traz no capítulo de verificação etária é de que elas seriam obrigadas a fazer uma verificação confiável”, comentou.
Outro capítulo importante do projeto regula a supervisão dos pais ou responsáveis no uso das redes sociais por adolescentes. Segundo o texto, as plataformas devem “disponibilizar configurações e ferramentas acessíveis e fáceis de usar que apoiem a supervisão parental”. Organizações como a Meta informam que possuem esse serviço. Porém, a especialista do Idec, Marina Fernandes, destaca que esse tipo de ferramenta ainda não é eficiente.
“Muitas vezes, os pais não sabem utilizar porque é difícil encontrar essas ferramentas. Muitas delas são muito aquém do que o necessário porque estão ligadas ao design da plataforma que é construído para viciar ou não permite que os pais desabilitem conteúdos nocivos”, explicou. Segundo Fernandes, o PL apresenta um rol de exigências para tornar a supervisão mais efetiva. “É muito fácil falar que a família é responsável, mas às vezes a família não tem condições de atuar porque não tem informações suficientes para agir”, completou.
Entre as medidas previstas no projeto, está a oferta de “funcionalidades que permitam limitar e monitorar o tempo de uso do produto ou serviço” por parte dos pais ou responsáveis. O documento diz ainda que os provedores de serviços digitais “devem garantir que usuários ou contas de crianças e adolescentes de até 16 anos de idade estejam vinculados ao usuário ou à conta de um de seus responsáveis legais”.
O projeto de lei traz ainda uma série de regras para o direcionamento de propaganda para crianças e adolescentes. “É vedada a utilização de técnicas de perfilamento para direcionamento de publicidade comercial a crianças e adolescentes, bem como o emprego de análise emocional, realidade aumentada, realidade estendida e realidade virtual para esse fim”, diz o artigo 22. No artigo 25, proíbe-se a criação de perfis de usuários crianças e adolescentes para fins de propaganda, usando coleta e tratamento de dados pessoais obtidos dos perfis de menores de 18 anos. “O PL veda especificamente que se use dados de crianças e adolescentes para perfilização comercial, ou seja, para enviar publicidade para essas crianças e adolescentes”, explicou Marina Fernandes.
O PL estabelece também que o Poder Público poderá atuar para regular os mecanismos previstos na legislação. “Ato do Poder Executivo regulamentará os requisitos mínimos de transparência, segurança e interoperabilidade para os mecanismos de aferição de idade e supervisão parental adotados pelos sistemas operacionais e lojas de aplicativos”, afirma o parecer do relator.
O PL 2628 encontra resistência da oposição liderada pelo Novo e pelo PL na Câmara dos Deputados. A líder do PL, deputada Caroline de Toni (PL-SC), classificou o texto como tentativa de censurar as redes sociais e disse que foi procurada por representantes de plataformas digitais que alegaram “excesso de regulamentação”. “As leis já existem para punir. O que a gente precisa é melhorar o ordenamento jurídico e melhorar essa integração [das policias com as plataformas]. São medidas pontuais para facilitar e dar segurança jurídica, sem querer usar isso como pretexto para censurar a liberdade de expressão das redes sociais”, afirmou
Procurada pela Agência Brasil, a Meta (dona da Facebook, Instagram e Whatsapp) não se manifestou sobre o PL 2628 até o fechamento desta reportagem. O Conselho Digital, organização que reúne as gigantes da tecnologia Meta, Google, Tiktok, Amazon, entre outras, tem se manifestado pedindo alterações no texto. Quando o tema estava em tramitação no Senado, o Conselho Digital criticou o que chamou de obrigações excessivas.
“O equilíbrio entre a remoção de conteúdos nocivos e a preservação da liberdade de expressão torna-se um ponto delicado. A imposição de obrigações excessivamente rigorosas às plataformas pode incentivar a remoção indiscriminada de conteúdos legítimos”, disse a organização que representa, no Brasil, a maior parte das principais big techs em atividade.
*Com informações da Agência Brasil ",1
94,Alexandre Padilha defende projeto de farmácias em supermercados,"O ministro da Saúde, Alexandre Padilha, manifestou apoio ao projeto de lei que permite a criação de farmácias dentro de supermercados. Em vídeo divulgado nas redes sociais, o ministro afirmou que a medida é fundamental para combater a automedicação e garantir que a população tenha acesso correto a medicamentos com a devida orientação profissional. Inicialmente, a proposta, defendida pela Associação Brasileira de Supermercados (Abras), previa a venda de produtos isentos de prescrição diretamente nas gôndolas dos estabelecimentos. No entanto, essa versão foi reprovada pela Agência Nacional de Vigilância Sanitária (Anvisa) por questões de segurança.
A nova versão do projeto, de autoria do senador Efraim Filho (UNIÃO-PB), propõe um modelo diferente: a instalação de uma estrutura completa de farmácia, separada das demais seções do supermercado. Esses espaços deverão contar com ambiente climatizado e a presença integral de um farmacêutico responsável para orientar os consumidores.
Segundo Padilha, essa nova formatação transforma a farmácia dentro do supermercado em uma “unidade de saúde”. Ele acredita que a iniciativa pode se tornar uma parceria importante para a saúde pública, ampliando o acesso da população a medicamentos de forma segura e orientada.
“Acho que isso pode consolidar um bom mecanismo, característico para o Brasil, que a farmácia é vista como uma unidade de saúde, então tem o farmacêutico, a orientação ali. Pode ser uma parceria muito importante que amplia o acesso, inclusive, da população ao acesso correto dos medicamentos”, declarou o ministro.
Com o apoio do governo federal, a expectativa é que o projeto ganhe força e seja pautado para votação no Congresso Nacional.
*Com informações de Igor Damasceno
*Reportagem produzida com auxílio de IA",1
95,Tarcísio diz que foco está em entregar bom trabalho em SP e que não pensa em candidatura à Presidência,"O governador de São Paulo, Tarcísio de Freitas (Republicanos), disse nesta segunda-feira (18) que trabalha com foco na gestão do Estado e que não gasta tempo pensando numa candidatura a presidente da República no ano que vem. O governador afirmou que vai focar em entregar um bom trabalho em SP e “ajudar quem vai vir, quem vai ser candidato no nosso campo” da direita, no que diz respeito às eleições de 2026. “Sabe quanto tempo eu perco pensando nisso? Zero. Estou extremamente focado no projeto de São Paulo. Até porque o que nos preocupa é o legado, o que a gente pode deixar. A população confiou a nós o mandato, deu uma confiança para nós extraordinária. Sou muito grato à população por isso”, declarou Tarcísio durante evento da Warren Investimentos. “O meu objetivo agora é ajudar quem vai vir, quem vai ser candidato no nosso campo, tentar ajudar com um projeto de Brasil”, disse a jornalistas após o painel.
Tarcísio salientou que pensar num projeto de país é mais importante do que pensar numa candidatura de centro-direita. “Meu grande objetivo é participar de um projeto que seja vencedor, um projeto que transforme esse Brasil. O piloto, pouco importa. O projeto é que é importante”, disse o governador de São Paulo.
Ao falar da “mística” de que o governador de São Paulo é sempre um presidenciável, Tarcísio lembrou que o último político que se tornou presidente após ocupar o posto foi Jânio Quadros, no início da década de 1960. “Esse negócio de governar Estado não é de Deus, não”, brincou.
Tarcísio também disse que o governo de São Paulo continua estudando eventuais novas medidas para contenção de efeitos em setores atingidos pelo tarifaço. “Mas mais do que isso, continuamos fazendo contato lá (nos Estados Unidos), continuamos tentando falar com alguém, sensibilizar alguém. Trabalho de formiguinha mesmo”.
A grande preocupação, segundo ele, é que o Brasil perca mercados relevantes a empresas que empregam muitas pessoas, por conta do tarifaço. “Agora, eu sou otimista. Sempre otimista. Então, eu acho que vamos conseguir resolver em algum momento”, disse.
Durante o evento, Tarcísio defendeu uma agenda de desvinculação e desindexação do orçamento e revisão de benefícios tributários, junto com reforma administrativa, baseada na meritocracia, e programas de concessões e privatizações.
“Se eu gasto muito, estou comprometendo as próximas gerações. Estamos falando de aumento de imposto, de atacar produtividade e de não crescer”, afirmou Tarcísio, numa crítica à política fiscal do governo federal.
*Com informações do Estadão Conteúdo
Publicado por Nícolas Robert",1
96,"‘Má vontade’ em negociar partiu dos EUA, não do Brasil, afirma Haddad","O ministro da Fazenda, Fernando Haddad, reforçou nesta segunda-feira (18) que houve “má vontade” por parte dos Estados Unidos em relação às negociações sobre o tarifaço imposto ao Brasil. Haddad explicou que recebeu um convite do secretário do Tesouro dos EUA, Scott Bessent, o convocando para uma reunião sobre essa negociação. O ministro disse que resolveu divulgar que houve esse convite para “dissipar” qualquer dúvida sobre o Brasil estar disposto a negociar com os EUA.
“Eu sabia que, ao divulgar essa notícia, nós corríamos o risco de fazer com que a extrema direita se mobilizasse nos EUA para reverter a situação. Mas ficaria demonstrado que a responsabilidade de a reunião não ocorrer, não seria do Brasil”, detalhou o ministro, durante participação no seminário “Brazil 2030: Fostering Growth, resilience and productivity”, organizado pelo Financial Times e a CNBC, em São Paulo. Com isso, Haddad frisou que, agora, o Brasil possui documentos oficiais que deixam claro que o País estava disposto a negociar.
O ministro também destacou que, com o tarifaço, os EUA quiseram impor ao Brasil uma situação inegociável e inconstitucional, que seria o Executivo brasileiro interferir em questões do Judiciário, em referência ao julgamento do ex-presidente Jair Bolsonaro.
*Com informações do Estadão Conteúdo
Publicado por Nícolas Robert",1
97,Tarcísio defende projeto de revitalização do centro de SP: ‘Trocando a Cracolândia por inteligência artificial’,"O governador de São Paulo, Tarcísio de Freitas (Republicanos), defendeu o projeto de revitalização do centro da capital paulista e afirmou que sua gestão está substituindo cenários de uso aberto de drogas por um “hub” de tecnologia. “Nós estamos falando aqui de trazer para o centro um hub de tecnologia para incentivar a criação de soluções de aplicações de inteligência artificial. Estamos trocando a Cracolândia por inteligência artificial, estamos trocando a Cracolândia por futuro, por esperança, e é por isso que esse centro hoje é absolutamente diferente”, afirmou. A declaração foi dada nesta segunda (11) durante a entrega das 100 motos da PM e GCM que vão usar câmeras do Smart Sampa. Segundo Tarcísio, em novembro, o governo deve fazer o leilão para escolher a empresa que vai construir e administrar os prédios do centro administrativo por 30 anos.
“A gente vai começar a revitalizar aqueles espaços que antes eram Cracolândia, nós vamos fazer juntos isso, junto com a Prefeitura, nós vamos mostrar que é possível revitalizar esse entro. Em novembro, a gente faz o leilão do nosso centro administrativo de São Paulo. Um grande investimento, vai ser icônico, vai fazer a diferença, vai promover a recuperação de outros espaços”, disse o governador.
Conforme mostrou o Estadão, dentre os projetos previstos para a região, está transformar a área da Favela Moinho, em processo de desapropriação, em parque e estação de trem. Em maio, Tarcísio e Lula anunciaram um acordo para a destinação do terreno e a continuidade da remoção das famílias da Favela do Moinho, na região central da capital paulista. A área é do governo federal, que chegou a suspender a cessão do território após denúncias de violência na desapropriação.
Pelo acordo, o governo federal vai investir R$ 180 mil por moradia dentro do programa Minha Casa, Minha Vida. O valor vai se somar à contrapartida de R$ 70 mil do poder estadual no programa Casa Paulista, totalizando R$ 250 mil por moradia. As quase 900 famílias que vivem na região não terão custo com as novas casas, de acordo com o governo federal. Não se trata, portando, de cartas de crédito. Para ter direito ao benefício, as famílias devem ter renda de até R$ 4,7 mil por mês. Entretanto, nesta segunda, Tarcísio disse ter tomado à frente da proposta e que irá executá-la sozinho caso o governo federal não participe. “Se o governo federal ajudar, ótimo, será muito bem-vindo; e se não ajudar, nós faremos sozinhos. Porque nós queremos resolver o problema”, disse Tarcísio. O projeto do governo estadual é de que o espaço onde está hoje a favela seja transformado no Parque do Moinho e e abrigue a futura estação de trem Bom Retiro.
A região enfrenta desafios na área de segurança pública. Investigações do Grupo Especial de Combate ao Crime Organizado (Gaeco), do Ministério Público Estadual (MPE), reuniram provas de que a área se tornou a fortaleza do Primeiro Comando da Capital (PCC) no centro da cidade. Era de lá que os criminosos controlavam as comunicações da polícia.
*Com informações do Estadão Conteúdo
Publicado por Nícolas Robert",1
98,Direita e esquerda se unem em debate sobre ‘adultização’ denunciada por Felca,"O vídeo sobre “adultização infantil” do youtuber Felipe Bressanim Pereira, conhecido como Felca, tem mobilizado o debate nacional e provocou posicionamentos semelhantes de representantes da esquerda e da direita nas redes sociais. Desde o último dia 6, ele acumulou mais de 31 milhões de visualizações. O compilado de 50 minutos expõe influenciadores que abusam da imagem de crianças, mostra como o algoritmo entrega esse tipo de conteúdo para pedófilos e traz a declaração de uma psicóloga especializada sobre os riscos dessa exposição para crianças e adolescentes. O presidente da Câmara dos Deputados, Hugo Motta (Republicanos-PB), agradeceu ao youtuber em postagem no último domingo, 10, e disse que vai pautar propostas sobre o tema. “Conte com a Câmara para avançar na defesa das crianças”, escreveu.
O anúncio de Motta foi elogiado por Gleisi Hoffmann e Jorge Messias, ministros das Relações Institucionais e da Advocacia-Geral da União (AGU) do governo do presidente Luiz Inácio Lula da Silva (PT). Desde a publicação do vídeo, pelo menos 29 propostas com o escopo da adultização de crianças e adolescentes em redes sociais foram protocoladas na Câmara dos Deputados. Os autores dos projetos são parlamentares da esquerda, da direita e também do Centrão, dos seguintes partidos: União, PT, PSB, Rede, PL, Podemos, PDT, Psol, PRD, PSD, MDB, Republicanos e PP.
Mais avançada, uma proposta em especial ganhou força para ir a votação em plenário. De autoria do senador Alessandro Vieira (MDB-SE), ela já foi aprovada no Senado em dezembro. O texto estabelece mecanismos para o combate de conteúdos de exploração sexual de crianças e adolescentes em ambiente digital, regulamentando também o uso de redes sociais e jogos online para crianças e adolescentes.
O youtuber foi elogiado pela deputada federal Erika Hilton (PSOL-SP) por sua apuração e “postura ativa e cidadã de denunciar tudo à Polícia Federal”. Já o deputado Nikolas Ferreira (PL-MG) disse que Felca “mexeu no vespeiro” e pediu “que Deus abençoe ele nessa jornada”. O deputado Guilherme Boulos (PSOL-SP) afirmou que “é muito importante que um influenciador com a popularidade do Felca ajude a jogar luz em crimes que acontecem debaixo dos olhos de todos nas redes sociais”, ressaltando que alguns dos perfis denunciados no material foram derrubados pelas plataformas após a repercussão.
Já a senadora Damares Alves (Republicanos-DF) afirmou que há muito a ser investigado “sobre esse mercado macabro que sexualiza crianças e adolescentes para faturar na internet” e disse esperar que a repercussão do vídeo motive “providências” para “frear tantas violações de direitos humanos”. Em São Paulo, o vice-líder do governo Tarcísio de Freitas (Republicanos) na Assembleia, deputado estadual Guto Zacarias (União-SP), ligado ao MBL, parabenizou Felca por “expor um influenciador que fez da exploração e da sexualização de menores uma fábrica de dinheiro” e por “não se calar ou aproveitar perante absurdos”, como, segundo ele, “muitos youtubers” fazem.
De acordo com um monitoramento realizado pela consultoria Palver, o vídeo viral de Felca alcançou grupos de todos os espectros no WhatsApp, com 39% das menções em grupos alinhados à direita, 11% à esquerda e 50% sem alinhamento político, o que indicaria a mobilização de um público mais amplo e menos engajado em polarização política. Segundo a empresa, entre as comunidades de direita, o vídeo foi usado para defender valores morais e o combate à sexualização infantil. Na esquerda, foi associado a pautas de proteção de direitos, regulação digital e responsabilização de influenciadores.
*Com informações do Estadão Conteúdo
Publicado por Fernando Dias",1
99,Justiça determina que governo religue radares em rodovias federais,"A Justiça Federal determinou que o governo federal religue os radares de fiscalização de velocidade em rodovias federais de todo o país. A decisão, em caráter liminar, foi proferida pela juíza Diana Wanderlei, da 5ª Vara Federal, e atende a uma ação popular movida em 2019. A ordem judicial estabelece um prazo de 24 horas para que o Departamento Nacional de Infraestrutura de Transportes (Dnit) e as concessionárias responsáveis reativem os equipamentos, sob pena de multa diária de R$ 50 mil em caso de descumprimento.
O desligamento dos aparelhos ocorreu devido a um corte orçamentário. O Dnit informou que, para manter os contratos de fiscalização eletrônica em 2025, necessitaria de R$ 364 milhões, mas o orçamento aprovado destinou apenas R$ 43,3 milhões. A falta de verba levou à interrupção da fiscalização em cerca de 4 mil pontos, distribuídos ao longo de 45 mil quilômetros de rodovias federais desde o início de agosto.
Em sua decisão, a magistrada classificou a situação como um risco direto à segurança pública, afirmando que a ausência do serviço “atinge diretamente o interesse primário da sociedade pela segurança”.
A ação judicial que resultou na ordem de religamento foi originalmente apresentada em 2019 pelo senador Fabiano Contarato (PT-ES), quando o então presidente Jair Bolsonaro tentou suspender o uso dos equipamentos. Naquela ocasião, um acordo judicial garantiu o funcionamento dos radares nos trechos com maiores índices de acidentes. O processo permaneceu ativo para prevenir novas interrupções na fiscalização.
Além da reativação imediata, a Justiça determinou que o Dnit apresente em 72 horas um diagnóstico sobre os impactos do período de paralisação. A União também deverá entregar, em um prazo de cinco dias, um plano emergencial com a previsão de recursos para garantir a manutenção dos serviços de fiscalização.",1
