id,titulo,corpo,label
35,X denuncia “ordens secretas” de Moraes e alerta para ameaça ao comércio digital,"A rede social X apresentou comentários ao Escritório do Representante de Comércio dos Estados Unidos (USTR, na sigla em inglês) referente à investigação iniciada sobre o Brasil nos termos da Seção 301 na Lei de Comércio de 1974.
No documento, a plataforma critica as “recentes decisões judiciais” que enfraqueceram o Marco Civil da Internet, de 2014, como o recente entendimento do Supremo Tribunal Federal (STF) de responsabilizar as big techs por conteúdos publicados por usuários.
“Em junho de 2025, o Supremo Tribunal Federal (STF) decidiu que o Artigo 19 do MCI, a lei de governança da internet do país, é parcialmente inconstitucional, permitindo que plataformas de mídia social sejam responsabilizadas pelo conteúdo de usuários sem revisão judicial. Isso aumenta os custos de conformidade, incentiva a censura excessiva e coloca em risco a liberdade de expressão, inclusive para usuários dos EUA. Instamos o USTR a examinar essas barreiras comerciais”, diz trecho.
A empresa também acusa os tribunais brasileiros de ignorar o Tratado de Assistência Jurídica Mútua (MLAT), exigindo diretamente das subsidiárias locais o fornecimento de dados de usuários, incluindo americanos, sem seguir os canais diplomáticos legais.
Segundo o X, o Supremo Tribunal Federal (STF) e o Tribunal Superior Eleitoral (TSE), sob comando do ministro Alexandre de Moraes, teriam emitido ordens secretas ordenando a remoção de perfis de “usuários, políticos, jornalistas e cidadãos americanos”. 
A plataforma lembra que os recursos apresentados foram rejeitados pelo STF e que o descumprimento das ordens motivou a suspensão da rede social por dois meses em 2024.
“Os recursos de X foram rejeitados, e o descumprimento resultou em banimentos em todo o país, congelamento de contas e a apreensão de US$ 2 milhões da Starlink da SpaceX, apesar de não haver base legal ou conexão. O efeito cumulativo tem sido uma deterioração acentuada do ambiente regulatório e judicial para serviços digitais no Brasil, minando tanto o Estado de Direito quanto a estabilidade necessária para o comércio e o investimento transfronteiriços no setor de tecnologia.“
Eis o fio publicado pela conta oficial de Assuntos Governamentais Globais da rede X:
“X apresentou comentários à investigação do Representante Comercial dos EUA (USTR) sobre as ações, políticas e práticas do Brasil que podem prejudicar injustamente o comércio e as plataformas de mídia social dos EUA, em particular. Os comentários de X destacam sérias preocupações quanto à necessidade de proteção da liberdade de expressão e aplicação justa no Brasil, impactando os provedores de serviços digitais dos EUA e justificando o escrutínio nos termos da Seção 301.”
A X opera no Brasil desde 2012. É o lar de uma das nossas maiores bases de usuários. Mas decisões judiciais recentes estão minando o Marco Civil da Internet (MCI) de 2014, que protegia a liberdade de expressão, a privacidade e a responsabilidade dos intermediários. A X destacou em seus comentários submetidos ao USTR que essas novas decisões judiciais, que anulam aspectos significativos do MCI, ameaçam a liberdade de expressão, bem como o comércio digital nos EUA.
Os comentários de X ao USTR argumentam que os tribunais brasileiros estão ignorando o Tratado de Assistência Jurídica Mútua (MLAT) entre os Estados Unidos e o Brasil, forçando subsidiárias locais a entregar dados e comunicações — mesmo de usuários americanos — sem canais diplomáticos e mesmo que isso infrinja a lei americana. Em 2023, o Supremo Tribunal Federal (STF) manteve essa decisão, ignorando normas internacionais e criando conflitos com as leis americanas.
Em junho de 2025, o Supremo Tribunal Federal (STF) decidiu que o Artigo 19 do MCI, a lei de governança da internet do país, é parcialmente inconstitucional, permitindo que plataformas de mídia social sejam responsabilizadas pelo conteúdo de usuários sem revisão judicial. Isso aumenta os custos de conformidade, incentiva a censura excessiva e coloca em risco a liberdade de expressão, inclusive para usuários dos EUA. Instamos o USTR a examinar essas barreiras comerciais.
O Superior Tribunal de Justiça do Brasil afirmou sua jurisdição global, ordenando que plataformas como a X removam conteúdo em todo o mundo, mesmo que seja legal em outros lugares – como os Estados Unidos. O tribunal enquadrou isso como uma “consequência natural” da internet, desrespeitando o direito internacional. Isso estabelece um precedente perigoso. A X destaca esse risco em nossos comentários ao USTR.
Desde 2020, o STF e a Justiça Eleitoral do Brasil — ambos sob o comando do Ministro Alexandre de Moraes — emitiram ordens secretas para que X removesse usuários, como políticos, jornalistas e até mesmo alguns cidadãos americanos. Essas ordens frequentemente envolvem suspensões completas de contas sem aviso prévio ou recurso. Os recursos de X foram rejeitados, e o descumprimento resultou em banimentos em todo o país, congelamento de contas e a apreensão de US$ 2 milhões da Starlink da SpaceX, apesar de não haver base legal ou conexão. 
O efeito cumulativo tem sido uma deterioração acentuada do ambiente regulatório e judicial para serviços digitais no Brasil, minando tanto o Estado de Direito quanto a estabilidade necessária para o comércio e o investimento transfronteiriços no setor de tecnologia.“
O representante Jamieson Greer anunciou, em 15 de julho, o início de uma investigação sobre o Brasil nos termos da Seção 301.
A medida foi uma determinação do presidente dos Estados Unidos, Donald Trump, e apura se atos, políticas ou práticas do governo brasileiro “relacionados ao comércio digital e serviços de pagamento eletrônico, tarifas preferenciais injustas, interferência anticorrupção, proteção da propriedade intelectual, acesso ao mercado de etanol, e desmatamento ilegal” são prejudiciais ao comércio americano.
Greer afirmou que o escritório identificou “práticas desleais do Brasil” que “restringem a capacidade dos americanos” de acessar o mercado brasileiro há décadas.",1
42,"Cotados para a Presidência, Zema e Ratinho Júnior não assinam carta de apoio à COP no Pará","Durante o Fórum Nacional de Governadores, uma carta de apoio à realização da COP30 em Belém (PA) circulou entre os chefes de executivo estaduais, mas não obteve a assinatura de importantes nomes da oposição, como os governadores Romeu Zema (Novo-MG) e Ratinho Jr. (PSD-PR), que estavam presentes no evento. Outros nomes cotados para a eleição presidencial de 2026, como Tarcísio de Freitas (Republicanos-SP), Ronaldo Caiado (União-GO) e Eduardo Leite (PSDB-RS), também não assinaram, pois não compareceram ao fórum.
A carta, que reuniu as assinaturas de representantes de 19 estados brasileiros, foi um gesto de endosso à conferência climática da ONU, que ocorrerá em novembro. O documento destaca o papel estratégico dos estados no enfrentamento das mudanças climáticas, a importância da Amazônia como centro das discussões e a liderança do Brasil na agenda ambiental global.
A recusa de Zema e Ratinho Jr., ambos potenciais candidatos à Presidência, é vista por analistas como um movimento político de oposição ao governo federal. A ausência das assinaturas sinaliza um distanciamento da pauta ambiental, uma das principais bandeiras da gestão do presidente Lula no cenário internacional.
O governador Romeu Zema tem intensificado suas críticas ao governo federal e se posicionado como uma liderança da direita, inclusive com o lançamento de sua pré-candidatura à presidência previsto para este fim de semana em São Paulo.
Apesar do apoio majoritário dos governadores presentes, a realização da COP30 em Belém enfrenta desafios práticos, como a infraestrutura logística e os altos custos de hospedagem na cidade, que têm sido alvo de críticas e preocupações. O governo federal e as autoridades locais, no entanto, garantem que a cidade estará preparada para receber o evento.
*Com informações de Aline Becketty
*Reportagem produzida com auxílio de IA",1
20,A nova tentativa da CCJ do Senado de votar o Código Eleitoral,"A Comissão de Constituição de Justiça (CCJ) do Senado Federal fará uma nova tentativa de votar o projeto de lei que propõe a criação de um novo Código Eleitoral. O tema foi adicionado à pauta de quarta-feira 20 do colegiado.

Para tentar tirar a votação do papel, emperrada desde 2021 na CCJ, o senador Marcelo Castro (MDB-PI) promoveu uma série de mudanças no relatório sobre o projeto. Essa será a sétima versão apresentada pelo parlamentar ao grupo.
Entre as alterações propostas por Castro nesta nova versão do projeto está mais uma redução da quarentena para que membros de determinadas categorias do serviço público possam concorrer a cargos eletivos. Inicialmente, o projeto previa um período de quatro anos, que foi reduzido a dois anos durante as discussões e agora passará a ser de apenas um ano.

Na nova versão do texto foram adicionados, ainda, os polícias penais federais, estaduais e distrital no rol de categorias afetadas pela quarentena. Eles se juntam a magistrados, membros do Ministério Público, policiais federais, rodoviários federais, policiais civis, guardas municipais, militares e policiais militares, que já eram citados na versão anterior.

Pelo texto, será preciso que estes profissionais deixem os cargos em um intervalo de pelo menos 12 meses antes da eleição caso queiram se candidatar.

“Acreditamos que o prazo de um ano antes do pleito, embora mais curto que o anteriormente proposto, é o mínimo necessário para afastar a influência que esses agentes públicos podem ter numa eleição e assegurar a igualdade entre os candidatos, sem ferir o direito eleitoral passivo dessas categorias”, afirma o senador no relatório.

Castro também alterou as regras de inelegibilidade no período de transição para a nova regra, com o objetivo de evitar brechas jurídicas. Nas eleições majoritárias de 2026, será aplicada a essas categorias de agentes públicos a norma geral de desincompatibilização até o dia 2 de abril, diz o texto.

Para valer para o próximo pleito, porém, a proposta precisará ser aprovada no Congresso e sancionada por Lula (PT) até, no máximo 3 de outubro.
O relator também propõe uma nova versão da redação dos dispositivos que tratam do crime de divulgação de fake news eleitorais. Na prática, o novo texto abranda as penas em relação ao que estava previsto no último relatório. O tema era alvo de críticas do bolsonarismo.

A nova redação mantém a pena estabelecida pelo atual Código Eleitoral para quem divulgar “fatos sabidamente inverídicos sobre partidos ou candidatos e capazes de exercer influência perante o eleitorado”, que é de detenção de dois meses a um ano, além de multa. No texto anterior, era de reclusão de um a quatro  anos e multa.

Também é retirada, como causa de aumento de pena, a divulgação de fato inverídico para atingir a integridade dos processos de votação.
Castro, no entanto, não promoveu mudanças no sistema de votação eletrônico. O bolsonarismo, na última rodada de discussão da proposta, apresentou uma emenda que tratava do voto impresso, mas a proposta não aparece na versão final do relatório protocolado por Castro no sistema do Senado.

O grupo, no entanto, sinalizou não ter desistido da bandeira, o que pode causar, novamente, um adiamento da votação do novo Código Eleitoral na CCJ.
O novo relatório sobre o Código Eleitoral, segundo a programação da CCJ, será o primeiro item da pauta de votação na quarta-feira. O colegiado também pretende votar a PEC que prevê mudanças na autonomia do Banco Central e questões relacionadas ao Orçamento de 2026.

(Com informações de Agência Senado)",-1
22,"‘É lamentável que brasileiros continuem trabalhando contra o Brasil’, afirma Alckmin","O vice-presidente da República e ministro do Desenvolvimento, Indústria, Comércio e Serviços, Geraldo Alckmin, classificou como “lamentável que brasileiros continuem trabalhando contra o Brasil” ao ser questionado sobre a nova reunião do deputado licenciado Eduardo Bolsonaro (PL-SP) com autoridades dos Estados Unidos, em Washington. O deputado federal alegou ter tido encontro com o secretário do Tesouro dos Estados Unidos, Scott Bessent, na última quarta-feira (13). A reunião, que também teria contado com a presença do blogueiro bolsonarista Paulo Figueiredo, se deu exatamente na data em que o funcionário de alto escalão dos EUA tinha agendado uma negociação do tarifaço com o ministro da Fazenda, Fernando Haddad. O encontro com o auxiliar de Lula foi desmarcado dois dias antes.
Haddad e Bessent deveriam discutir a taxação em 50% dos produtos nacionais pelos Estados Unidos em uma chamada de vídeo. O titular da Fazenda disse ter recebido e-mail cancelando a reunião um ou dois dias depois de informar a imprensa sobre o compromisso.
*Com informações do Estadão Conteúdo 
 ",1
61,"""Qualquer ajuste tem que recair sobre aqueles que têm mais condições"", diz Gleisi","247 – Em declaração firme ao Jornal Nacional, da TV Globo, a ministra das Relações Institucionais, Gleisi Hoffmann, reagiu às previsões pessimistas sobre a situação fiscal do país e afirmou que qualquer medida de ajuste nas contas públicas deve ser feita com justiça social e tributária. “Eu não acredito em previsões catastróficas. Esse país está consolidando uma economia que vai levar ao desenvolvimento. E qualquer ajuste que possamos ou tenhamos que fazer nas contas públicas, e já fizemos vários, com certeza tem que recair sobre aqueles que têm mais condições, os mais ricos, os mais poderosos, os que pagam pouco imposto, para que não haja nenhum corte sobre o povo trabalhador”, afirmou.
A fala da ministra foi feita em meio ao debate sobre a derrubada do aumento do IOF, uma medida que reacendeu a discussão sobre como equilibrar o Orçamento da União sem comprometer os avanços sociais. Gleisi deixou claro que o governo não aceitará soluções que penalizem a população mais vulnerável, e reforçou o compromisso com o crescimento econômico inclusivo.
Nos bastidores do Congresso, o governo já vem adotando diversas medidas para reorganizar as contas públicas, como destacou o ministro da Fazenda, Fernando Haddad. Ele citou iniciativas como a revisão de políticas salariais, propostas para limitar supersalários, novas regras para benefícios assistenciais e mudanças no regime previdenciário dos militares. “Quantas você contou aqui? Já enchi a mão com as medidas, dentre outras... Estamos pensando o tempo todo nisso, mas com critério de onde fazer, como fazer, para não prejudicar quem precisa do Estado e olhando do andar de cima, olhando para as renúncias fiscais”, afirmou Haddad.
Entre os maiores desafios do orçamento estão os programas sociais e os benefícios vinculados ao salário mínimo, cuja valorização foi retomada no atual governo. Ainda assim, o governo sustenta que esse caminho é essencial para combater as desigualdades e garantir o bem-estar da população.
A mensagem de Gleisi é clara: o Brasil precisa de ajustes, mas eles devem ser justos e atingir quem mais pode contribuir, não quem depende do Estado para sobreviver. Em vez de cortes em áreas essenciais, o governo sinaliza que pretende enfrentar o problema fiscal com coragem política, enfrentando privilégios e fortalecendo a capacidade do Estado de investir no desenvolvimento e na inclusão.",-1
36,Lula amplia ofensiva política e midiática após tarifa de Trump e mira Bolsonaro e Tarcísio,"247 - O anúncio do ex-presidente dos Estados Unidos, Donald Trump, sobre a imposição de uma tarifa de 50% sobre produtos brasileiros provocou uma reação imediata e estratégica do governo Lula (PT). De acordo com reportagem publicada pela Folha de S.Paulo, o Palácio do Planalto decidiu transformar a retaliação em oportunidade política, reforçando o discurso de defesa da soberania nacional e associando a medida ao bolsonarismo e seus aliados.
A equipe de comunicação do governo vê a sobretaxa americana como combustível para o enfrentamento narrativo contra os “privilégios” e em defesa da justiça social. A ordem é ampliar a visibilidade do presidente, intensificar entrevistas e retomar o diálogo com empresários e representantes do agronegócio. O ex-presidente Jair Bolsonaro (PL) e o governador de São Paulo, Tarcísio de Freitas (Republicanos), aparecem no centro da estratégia de responsabilização pela crise com os EUA.
“O povo brasileiro precisa ser respeitado”, diz a mensagem publicada no perfil oficial de Lula no X (antigo Twitter), acompanhada de um cartão com a bandeira do Brasil e a assinatura do presidente. O texto destaca o compromisso com a soberania e a proteção das empresas nacionais. Em vídeo oficial já divulgado, o governo reforça essa linha: “O Brasil é um país soberano [...] e ser contra nossa soberania é ser contra o Brasil”, afirma o narrador, em meio a imagens de florestas, plantações e cidadãos brasileiros.
A nova campanha de comunicação, conduzida pela Secretaria de Comunicação Social (Secom), aposta em uma narrativa centrada na independência nacional e na proteção dos mais pobres. O slogan previsto para agosto deverá ressaltar essa defesa, buscando expandir a ideia de que enfrentar desigualdades não se limita aos programas sociais, mas envolve toda a economia.
Segundo apuração da Folha, agências de publicidade com contratos com o governo foram convocadas na última quinta-feira (10) para discutir a nova abordagem. O ministro Sidônio Palmeira, responsável pela Secom, defende que Lula intensifique a presença na mídia. O presidente já concedeu entrevistas às emissoras Record e Globo na quinta-feira (11), nas quais criticou Bolsonaro por apoiar a tarifa de Trump, “afetando a soberania do Brasil”, e instou Trump a respeitar a Justiça brasileira.
Durante reunião no Palácio do Planalto, o chanceler Mauro Vieira chegou a sugerir que o Itamaraty conduzisse a resposta diplomática. No entanto, prevaleceu a posição de que, diante do teor político do ataque, caberia a Lula se posicionar publicamente. Foi cogitada até mesmo uma rede nacional de rádio e TV, ideia posteriormente descartada.
O governo quer também vincular a crise ao nome de Tarcísio de Freitas. O governador paulista, que já foi visto com boné com o slogan de Trump e replicou recentemente mensagens em defesa de Bolsonaro, procurou amenizar a tensão na sexta-feira (11), conversando com aliados, ministros do STF e com o chefe da Embaixada dos EUA no Brasil.
O vice-presidente Geraldo Alckmin (PSB), ex-governador de São Paulo, também foi escalado para ter papel de destaque nas conversas com empresários. A pedido de Lula, o Conselho Nacional de Desenvolvimento Econômico e Social, que reúne representantes do setor produtivo e da sociedade civil, será convocado para avaliar os impactos da tarifa. A formação de um conselho paralelo com governadores também está em estudo.
Internamente, a retaliação americana é vista como um desafio, mas também como uma oportunidade de reposicionar o governo diante da opinião pública. Uma nova rodada de pesquisas, já encomendada pela Presidência, deverá medir o impacto da ofensiva de Trump na percepção dos brasileiros. Um levantamento de abril indicava que apenas 20% apoiavam o governo dos EUA na disputa com a China — dado que anima a estratégia da Secom.
Segundo ministros e assessores envolvidos, a retórica do “nós contra eles” voltou a ganhar força. A Secom tem orientado pastas a enviarem exemplos concretos de enfrentamento à desigualdade e divulgar ações como o ressarcimento a beneficiários do INSS que tiveram descontos indevidos. A leitura política no Planalto é de que o embate com Trump pode ser um marco de reafirmação da autoridade presidencial e do compromisso com os mais vulneráveis.",-1
72,Comissão especial sobre transporte e entrega por aplicativo será instalada nesta terça na Câmara,"A Comissão Especial sobre Transporte e Entrega por Plataforma Digital da Câmara dos Deputados será instalada nesta terça-feira 19, às 16 horas, no plenário 4. Na reunião, serão eleitos o presidente e os vice-presidentes do colegiado.

O grupo vai analisar o Projeto de Lei Complementar (PLP) 152/25, que cria um novo marco legal para os serviços de transporte individual de passageiros e de entrega operados por plataformas digitais, como Uber, 99 e InDrive.

A proposta, de autoria do deputado Luiz Gastão (PSD-CE), estabelece normas para o funcionamento dessas atividades no País, fixando direitos e deveres para empresas, usuários e trabalhadores.

Segundo Gastão, o objetivo central é “acabar com o vazio jurídico dos trabalhadores de aplicativos, que são essenciais para as plataformas, mas ainda não têm seus direitos garantidos por lei”.

O parlamentar acrescenta que outro ponto de aprimoramento é assegurar direitos e deveres para os usuários, “buscando garantir que os serviços sejam prestados de forma segura, respeitosa, ética e responsável”.
A comissão especial foi criada em 16 de julho pelo presidente da Câmara, Hugo Motta (Republicanos-PB). O colegiado será formado por 19 membros titulares com igual número de suplentes e mais um titular e um suplente para atender ao rodízio entre as bancadas não contempladas.",-1
60,"Em novo recado à extrema-direita, Lula garante: não se permitirá, 'nunca mais', que um 'mentiroso' ganhe a eleição","247 - O presidente Luiz Inácio Lula da Silva voltou, nesta sexta-feira (27), a sugerir que está disposto a concorrer novamente à presidência da República nas eleições de 2026. Lula afirmou que, se for necessário, será candidato para impedir que figuras políticas que considera desonestas retornem ao poder.
Sem citar diretamente nomes, Lula mirou adversários do campo da extrema-direita, evitando menções explícitas a Jair Bolsonaro, que se mantém inelegível.
""Enquanto eu tiver forças, nunca mais um cidadão mentiroso vai ganhar as eleições nesse país para enganar o povo. Eu tenho 79 anos de idade, tenho falado com Deus e quero viver até 120 anos, primeiro porque estou com muita saúde. Digo para a Janja que estou melhor agora [quase com] com 80 [anos] do que quando tinha 50"", afirmou Lula em evento oficial no Tocantins. 
O presidente Lula está no Tocantins nesta sexta-feira (27), para anunciar medidas que visam fortalecer a governança fundiária, promover a justiça social e impulsionar o desenvolvimento econômico e social do estado.
Lula e o governo seguem Inabalados pela ofensiva legislativa contra suas medidas propostas. Os ataques são liderados, em grande parte, pela extrema-direita bolsonarista no Congresso Nacional. 
As declarações do presidente Lula surgem em meio a um cenário de acirramento nas pesquisas de opinião para as eleições de 2026. Uma pesquisa Quaest, divulgada no início deste mês, apresenta um possível cenário om empate técnico entre o presidente Lula, do PT, e quatro candidatos opositores em um eventual segundo turno: Michelle Bolsonaro (PL), Ratinho Jr. (PSD), Eduardo Leite (PSD) e Tarcísio de Freitas (Republicanos).",-1
6,Tensão entre governos Lula e Trump chegou à esfera militar?,"Enquanto aplicavam tarifas de 50% sobre produtos brasileiros e sanções aos ministros do Supremo Tribunal Federal, os Estados Unidos cancelaram, sem justificativa, a Conferência Espacial das Américas, planejada para ocorrer de 29 a 31 de julho, em Brasília.
O evento era organizado junto à Força Aérea Brasileira.
“O evento foi cancelado por decisão dos Estados Unidos no dia 23 de julho”, informou a FAB.
Mencionando pessoas a par da organização do evento, a Folha de S.Paulo publicou nesta quarta, 20, que a decisão tem sido interpretada como mais um reflexo da crise político-econômica entre os governos Lula (PT) e Trump.
Segundo o jornal, as Forças Armadas americanas também não responderam ao convite da Marinha do Brasil para participarem da Operação Formosa, exercício militar realizado no município de Formosa, Goiás.
Os fuzileiros navais americanos participaram das edições de 2023 e 2024.
“A avaliação feita na Marinha é que os recados de afastamento dos EUA também têm relação com o estreitamento dos laços militares entre o Brasil e a China”, diz o jornal.
Para aumentar sua representação militar em Pequim, o governo Lula decidiu enviar o general Rovian Alexandre Janjar para a adidância na embaixada.
Ao aplicar tarifas de 50% sobre produtos brasileiros nos EUA, o governo Trump afirmou que a medida se deve em parte “aos ataques insidiosos do Brasil contra eleições livres e à violação fundamental da liberdade de expressão dos americanos”.
Segundo o presidente americano, o Supremo Tribunal Federal (STF) brasileiro “emitiu centenas de ordens de censura SECRETAS e ILEGAIS a plataformas de mídia social dos EUA, ameaçando-as com multas de milhões de dólares e expulsão do mercado de mídia social brasileiro”.
Trump também reclamou da “caça às bruxas” que estaria sendo feita no julgamento de Jair Bolsonaro no STF.
Além disso, o governo americano aplicou sanções com base na Lei Magnitsky ao ministro Alexandre de Moraes, retirou os vistos americanos de integrantes do Supremo e de brasileiros ligados ao programa Mais Médicos.",1
96,OAB critica decisão de Moraes que afastou procurador-geral do MA,"A seccional maranhense da OAB (Ordem dos Advogados do Brasil) divulgou nota nesta segunda-feira, 19, em que critica a decisão do ministro Alexandre de Moraes, do STF (Supremo Tribunal Federal), que determinou o afastamento imediato do procurador-geral do Maranhão, Valdênio Nogueira Caminha.
Segundo a entidade, a medida representa “grave risco ao livre exercício da advocacia” e poderá ser levada ao Conselho Nacional da OAB para análise. A Ordem afirma que não descarta outras iniciativas, inclusive de caráter processual.
Moraes decidiu afastar Caminha após considerar que ele descumpriu ordem anterior do Supremo ao assinar parecer que, na interpretação do tribunal, permitia a manutenção do pagamento de remuneração a um servidor exonerado. A OAB sustenta, no entanto, que o documento foi emitido em 27 de novembro de 2024, antes da decisão que tratou especificamente de questões salariais, datada de 13 de dezembro.
A entidade ressalta ainda que o parecer tinha caráter opinativo e previa a suspensão dos pagamentos caso houvesse determinação judicial em sentido contrário. Para a Ordem, o afastamento viola o artigo 133 da Constituição, que estabelece a inviolabilidade do advogado por seus atos no exercício da profissão.
“Quando o exercício profissional de um procurador-geral de Estado torna-se motivo para acusações de ‘impessoalidade’ e ‘imoralidade’, apenas por exercer seu trabalho, toda a advocacia se sente ameaçada”, afirma a nota.
A OAB também criticou o fato de a decisão ter sido tomada de forma monocrática, sem análise do colegiado do STF. Segundo a entidade, isso compromete a segurança jurídica e cria precedente perigoso ao “criminalizar a emissão de um parecer técnico”.
Como registramos, a decisão do ministro Alexandre de Moraes veio dois dias após Valdênio impetrar, representando o governo do Maranhão, um agravo interno que questionava a imparcialidade do ministro Flávio Dino e pedia sua retirada da relatoria de processos sobre a escolha de conselheiros do Tribunal de Contas do Estado (TCE-MA). 
Dino tem argumentado a pessoas próximas que, nesse segundo caso, não há que se falar em hipóteses de afastamento já que ele não tem relação direta com os autores da ação direta de inconstitucionalidade.",1
37,A nova alfinetada de Carlos Bolsonaro em governadores de direita que miram a Presidência,"O vereador do Rio Carlos Bolsonaro (PL), filho de Jair Bolsonaro, disse que governadores da direita “se comportam como ratos” e que tentam herdar o espólio do pai de forma “oportunista”. A publicação foi feita no X neste domingo 17, e foi compartilhada pelo outro filho do ex-presidente, o deputado federal Eduardo Bolsonaro (PL-SP).

Sem citar nomes, Carlos criticou a falta de compromisso com pautas do bolsonarismo, como a anistia aos condenados pelo 8 de janeiro . A crítica ocorre um dia após o governador de Minas Gerais, Romeu Zema (Novo), oficializar sua pré-candidatura à Presidência da República em meio à indefinição da direita sobre 2026.

No post, o vereador disse que todos os dias tem “provas de que não dá para levar nenhum desses governadores democráticos a sério”, e que eles apenas “fingem que vão resolver algo, falam em indulto para os perseguidos da falsa ‘trama golpista’, mas depois se escondem atrás da ‘prudência e sofisticação técnica'”.

“Estão preocupados apenas com seus projetos pessoais e com o que o mercado manda. Isso é desumano, sujo, oportunista e canalha”, escreveu Carlos. “A verdade é dura: todos vocês se comportam como ratos, sacrificam o povo pelo poder e não são em nada diferentes dos petistas que dizem combater. Limitam-se a gritar ‘fora PT’, mas não entregam liderança, não representam o coração do povo”.

Além de Zema, o governador de Goiás Ronaldo Caiado (União) também busca se cacifar na corrida pelo Palácio do Planalto diante da situação jurídica de Bolsonaro. Outros chefes do Executivo estadual também têm seus nomes ventilados: Tarcísio de Freitas (Republicanos-SP) e Ratinho Jr. (PSD-PR).",-1
21,5 estratégias para controlar a ansiedade antes do Enem,"Faltando poucos meses para o Exame Nacional do Ensino Médio (Enem), milhões de estudantes em todo o Brasil intensificam a preparação para conquistar uma boa pontuação e garantir uma vaga no ensino superior. Este ano, segundo o Ministério da Educação (MEC), 4,8 milhões de pessoas estão inscritas para a prova, 11,22% a mais do que no ano passado.
Neste período, é comum que a ansiedade e a pressão pelo resultado aumentem. “É natural sentir preocupação com o futuro, especialmente após meses de preparação. Mas o excesso de estresse pode prejudicar o desempenho e até provocar sintomas físicos, como tensão muscular e dificuldade de concentração”, explica Fabiana Cavalcante Lopes, professora do curso de Psicologia da Faculdade Anhanguera.
Para ajudar os candidatos, a especialista compartilha 5 dicas essenciais para controlar a ansiedade antes da prova do Enem. Confira!
Distribua as matérias ao longo dos dias e reserve tempo para revisar todo o conteúdo.
Saber como o exame é estruturado aumenta a confiança e evita surpresas.
Resolver questões de provas anteriores ajuda a administrar melhor o tempo durante o exame e a se familiarizar com o estilo das perguntas.
Leia sobre temas atuais e escreva textos dissertativos-argumentativos para ganhar segurança.
Alimentação equilibrada, exercícios físicos e sono adequado são aliados do bom desempenho. 
Segundo a docente, manter o equilíbrio emocional é tão importante quanto estudar. “A preparação para o Enem é uma maratona, não uma corrida de velocidade. Organização, foco e autocuidado são a chave para chegar ao dia da prova confiante e pronto para dar o seu melhor”, conclui. 
Por Priscila Dezidério",1
73,"Os favoritos para a sucessão de Zema em Minas Gerais, segundo nova pesquisa","
Uma pesquisa Real Time Big Data divulgada nesta segunda-feira 18 indica o favoritismo de Cleitinho (Republicanos) na disputa pelo governo de Minas Gerais em 2026. O senador lidera os dois cenários estimulados nos quais foi considerado — no primeiro, aparece com larga vantagem sobre o senador Rodrigo Pacheco (PSD) e o atual vice-governador Mateus Simões (Novo).
Confira os resultados do primeiro cenário:
O presidente Lula (PT) é um defensor da candidatura de Pacheco ao governo mineiro. O instituto também considerou um cenário em que o candidato do PSD seria o ministro de Minas e Energia, Alexandre Silveira. Confira:
O terceiro cenário não tem Cleitinho. Quem aparece na liderança numérica é o deputado federal Aécio Neves (PSDB), tecnicamente empatado com Pacheco. Chamam a atenção, porém, os índices de branco/nulo e dos que não responderam. Veja os resultados:
No quarto cenário, sem Cleitinho e Aécio, desponta o ex-prefeito de Belo Horizonte Alexandre Kalil (Republicanos). Também se destacam os indecisos e os que projetam anular o voto:
O quinto e último cenário é mais enxuto e não tende a se concretizar:



O Real Time Big Data entrevistou 1.500 eleitores de Minas Gerais entre 11 e 13 de agosto. A margem de erro é de três pontos percentuais, com um nível de confiança de 95%.

",-1
